Mes y año	Mes (código)	Mes nombre	Año	Comarca código	Comarca nombre	Sexo	Temporalidad	Modalidad	orden_modalidad	Grupo de tipo de contrato	Grupo de tipo de contrato	Días duración contrato	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos
Marzo 2020	202003	Marzo	2020	10	Los Monegros	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	51	4353	85,35294117647058823529411764705882352941
Marzo 2020	202003	Marzo	2020	10	Los Monegros	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	2	0	0
Marzo 2020	202003	Marzo	2020	10	Los Monegros	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	11	0	0
Marzo 2020	202003	Marzo	2020	10	Los Monegros	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	16	67	4,1875
Marzo 2020	202003	Marzo	2020	10	Los Monegros	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	1	362	362
Marzo 2020	202003	Marzo	2020	10	Los Monegros	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	180	180
Marzo 2020	202003	Marzo	2020	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	270	0	0
Marzo 2020	202003	Marzo	2020	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	11	66	6
Marzo 2020	202003	Marzo	2020	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	109	0	0
Marzo 2020	202003	Marzo	2020	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	2	9	4,5
Marzo 2020	202003	Marzo	2020	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	224	11335	50,60267857142857142857142857142857142857
Marzo 2020	202003	Marzo	2020	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	331	9435	28,50453172205438066465256797583081570997
Marzo 2020	202003	Marzo	2020	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	8	0	0
Marzo 2020	202003	Marzo	2020	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1	76	76
Marzo 2020	202003	Marzo	2020	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	19	0	0
Marzo 2020	202003	Marzo	2020	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	6	177	29,5
Marzo 2020	202003	Marzo	2020	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	2	599	299,5
Marzo 2020	202003	Marzo	2020	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	1	166	166
Marzo 2020	202003	Marzo	2020	12	Tarazona y el Moncayo	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	33	0	0
Marzo 2020	202003	Marzo	2020	12	Tarazona y el Moncayo	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	3	481	160,333333333333333333333333333333333333
Marzo 2020	202003	Marzo	2020	12	Tarazona y el Moncayo	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	16	0	0
Marzo 2020	202003	Marzo	2020	12	Tarazona y el Moncayo	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	6	17	2,83333333333333333333333333333333333333
Marzo 2020	202003	Marzo	2020	12	Tarazona y el Moncayo	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	265	7121	26,87169811320754716981132075471698113208
Marzo 2020	202003	Marzo	2020	12	Tarazona y el Moncayo	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	226	4685	20,73008849557522123893805309734513274336
Marzo 2020	202003	Marzo	2020	12	Tarazona y el Moncayo	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	4	0	0
Marzo 2020	202003	Marzo	2020	12	Tarazona y el Moncayo	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	16	0	0
Marzo 2020	202003	Marzo	2020	12	Tarazona y el Moncayo	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1	30	30
Marzo 2020	202003	Marzo	2020	12	Tarazona y el Moncayo	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	1	360	360
Marzo 2020	202003	Marzo	2020	12	Tarazona y el Moncayo	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	360	360
Marzo 2020	202003	Marzo	2020	13	Campo de Borja	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	66	0	0
Marzo 2020	202003	Marzo	2020	13	Campo de Borja	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	35	0	0
Marzo 2020	202003	Marzo	2020	13	Campo de Borja	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	51	2574	50,47058823529411764705882352941176470588
Marzo 2020	202003	Marzo	2020	13	Campo de Borja	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	85	3335	39,23529411764705882352941176470588235294
Marzo 2020	202003	Marzo	2020	13	Campo de Borja	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	7	0	0
Marzo 2020	202003	Marzo	2020	13	Campo de Borja	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	34	0	0
Marzo 2020	202003	Marzo	2020	13	Campo de Borja	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	4	8	2
Marzo 2020	202003	Marzo	2020	13	Campo de Borja	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	2	360	180
Marzo 2020	202003	Marzo	2020	14	Aranda	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	18	0	0
Marzo 2020	202003	Marzo	2020	14	Aranda	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1	173	173
Marzo 2020	202003	Marzo	2020	14	Aranda	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	5	0	0
Marzo 2020	202003	Marzo	2020	14	Aranda	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	4	271	67,75
Marzo 2020	202003	Marzo	2020	14	Aranda	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	5	587	117,4
Marzo 2020	202003	Marzo	2020	14	Aranda	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1	0	0
Marzo 2020	202003	Marzo	2020	14	Aranda	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	2	0	0
Marzo 2020	202003	Marzo	2020	14	Aranda	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1	180	180
Marzo 2020	202003	Marzo	2020	14	Aranda	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	1	403	403
Marzo 2020	202003	Marzo	2020	14	Aranda	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	1	1123	1123
Marzo 2020	202003	Marzo	2020	14	Aranda	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	240	240
Marzo 2020	202003	Marzo	2020	15	Ribera Alta del Ebro	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	269	0	0
Marzo 2020	202003	Marzo	2020	15	Ribera Alta del Ebro	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	23	434	18,86956521739130434782608695652173913043
Marzo 2020	202003	Marzo	2020	15	Ribera Alta del Ebro	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	73	0	0
Marzo 2020	202003	Marzo	2020	15	Ribera Alta del Ebro	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	24	695	28,95833333333333333333333333333333333333
Marzo 2020	202003	Marzo	2020	15	Ribera Alta del Ebro	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	447	14818	33,14988814317673378076062639821029082774
Marzo 2020	202003	Marzo	2020	15	Ribera Alta del Ebro	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	202	8205	40,61881188118811881188118811881188118812
Marzo 2020	202003	Marzo	2020	15	Ribera Alta del Ebro	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	11	0	0
Marzo 2020	202003	Marzo	2020	15	Ribera Alta del Ebro	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	31	0	0
Marzo 2020	202003	Marzo	2020	15	Ribera Alta del Ebro	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	19	113	5,94736842105263157894736842105263157895
Marzo 2020	202003	Marzo	2020	15	Ribera Alta del Ebro	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	3	3177	1059
Marzo 2020	202003	Marzo	2020	15	Ribera Alta del Ebro	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	1	1140	1140
Marzo 2020	202003	Marzo	2020	15	Ribera Alta del Ebro	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	1	873	873
Marzo 2020	202003	Marzo	2020	15	Ribera Alta del Ebro	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	1	360	360
Marzo 2020	202003	Marzo	2020	15	Ribera Alta del Ebro	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	180	180
Marzo 2020	202003	Marzo	2020	15	Ribera Alta del Ebro	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	2	360	180
Marzo 2020	202003	Marzo	2020	16	Valdejalón	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	284	0	0
Marzo 2020	202003	Marzo	2020	16	Valdejalón	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	22	896	40,72727272727272727272727272727272727273
Marzo 2020	202003	Marzo	2020	16	Valdejalón	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	96	0	0
Marzo 2020	202003	Marzo	2020	16	Valdejalón	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	32	856	26,75
Marzo 2020	202003	Marzo	2020	16	Valdejalón	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	488	10919	22,375
Marzo 2020	202003	Marzo	2020	16	Valdejalón	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	1	0	0
Marzo 2020	202003	Marzo	2020	16	Valdejalón	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	291	8230	28,28178694158075601374570446735395189003
Marzo 2020	202003	Marzo	2020	16	Valdejalón	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	13	0	0
Marzo 2020	202003	Marzo	2020	16	Valdejalón	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	21	0	0
Marzo 2020	202003	Marzo	2020	16	Valdejalón	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	6	177	29,5
Marzo 2020	202003	Marzo	2020	16	Valdejalón	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	6	2160	360
Marzo 2020	202003	Marzo	2020	16	Valdejalón	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	2	2035	1017,5
Marzo 2020	202003	Marzo	2020	17	Central	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	2373	0	0
Marzo 2020	202003	Marzo	2020	17	Central	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	617	30758	49,85089141004862236628849270664505672609
Marzo 2020	202003	Marzo	2020	17	Central	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	1680	0	0
Marzo 2020	202003	Marzo	2020	17	Central	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	612	24895	40,67810457516339869281045751633986928105
Marzo 2020	202003	Marzo	2020	17	Central	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	5	0	0
Marzo 2020	202003	Marzo	2020	17	Central	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	5113	186008	36,37942499511050264032857422256991981224
Marzo 2020	202003	Marzo	2020	17	Central	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	9	0	0
Marzo 2020	202003	Marzo	2020	17	Central	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	4645	176346	37,9646932185145317545748116254036598493
Marzo 2020	202003	Marzo	2020	17	Central	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	338	0	0
Marzo 2020	202003	Marzo	2020	17	Central	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	114	3912	34,31578947368421052631578947368421052632
Marzo 2020	202003	Marzo	2020	17	Central	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	937	0	0
Marzo 2020	202003	Marzo	2020	17	Central	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	465	26108	56,14623655913978494623655913978494623656
Marzo 2020	202003	Marzo	2020	17	Central	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	21	7562	360,095238095238095238095238095238095238
Marzo 2020	202003	Marzo	2020	17	Central	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	12	4320	360
Marzo 2020	202003	Marzo	2020	17	Central	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	1	0	0
Marzo 2020	202003	Marzo	2020	17	Central	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	22	24913	1132,409090909090909090909090909090909091
Marzo 2020	202003	Marzo	2020	17	Central	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	6	6045	1007,5
Marzo 2020	202003	Marzo	2020	17	Central	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	1	0	0
Marzo 2020	202003	Marzo	2020	17	Central	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	2	720	360
Marzo 2020	202003	Marzo	2020	17	Central	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	2	0	0
Marzo 2020	202003	Marzo	2020	17	Central	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	5	4566	913,2
Marzo 2020	202003	Marzo	2020	17	Central	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	4	3284	821
Marzo 2020	202003	Marzo	2020	17	Central	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	1	360	360
Marzo 2020	202003	Marzo	2020	17	Central	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	2	666	333
Marzo 2020	202003	Marzo	2020	17	Central	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	30	7650	255
Marzo 2020	202003	Marzo	2020	17	Central	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	27	8038	297,703703703703703703703703703703703704
Marzo 2020	202003	Marzo	2020	17	Central	Hombres	Temporal	Otros	8	Otros	Otros	0	2	0	0
Marzo 2020	202003	Marzo	2020	17	Central	Hombres	Temporal	Otros	8	Otros	Otros	1	3	362	120,666666666666666666666666666666666667
Marzo 2020	202003	Marzo	2020	17	Central	Hombres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	1	180	180
Marzo 2020	202003	Marzo	2020	17	Central	Mujeres	Temporal	Otros	8	Otros	Otros	1	4	780	195
Marzo 2020	202003	Marzo	2020	17	Central	Mujeres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	2	537	268,5
Marzo 2020	202003	Marzo	2020	18	Ribera Baja del Ebro	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	47	0	0
Marzo 2020	202003	Marzo	2020	18	Ribera Baja del Ebro	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	6	34	5,66666666666666666666666666666666666667
Marzo 2020	202003	Marzo	2020	18	Ribera Baja del Ebro	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	34	0	0
Marzo 2020	202003	Marzo	2020	18	Ribera Baja del Ebro	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	4	72	18
Marzo 2020	202003	Marzo	2020	18	Ribera Baja del Ebro	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	49	1838	37,51020408163265306122448979591836734694
Marzo 2020	202003	Marzo	2020	18	Ribera Baja del Ebro	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	31	590	19,03225806451612903225806451612903225806
Marzo 2020	202003	Marzo	2020	18	Ribera Baja del Ebro	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1	0	0
Marzo 2020	202003	Marzo	2020	18	Ribera Baja del Ebro	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	13	0	0
Marzo 2020	202003	Marzo	2020	18	Ribera Baja del Ebro	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	12	274	22,83333333333333333333333333333333333333
Marzo 2020	202003	Marzo	2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	132	0	0
Marzo 2020	202003	Marzo	2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	36	0	0
Marzo 2020	202003	Marzo	2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	113	3634	32,1592920353982300884955752212389380531
Marzo 2020	202003	Marzo	2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	33	1362	41,27272727272727272727272727272727272727
Marzo 2020	202003	Marzo	2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1	0	0
Marzo 2020	202003	Marzo	2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	13	0	0
Marzo 2020	202003	Marzo	2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	1	360	360
Marzo 2020	202003	Marzo	2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	2	1707	853,5
Marzo 2020	202003	Marzo	2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	180	180
Marzo 2020	202003	Marzo	2020	20	Comunidad de Calatayud	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	126	0	0
Marzo 2020	202003	Marzo	2020	20	Comunidad de Calatayud	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	11	794	72,18181818181818181818181818181818181818
Marzo 2020	202003	Marzo	2020	20	Comunidad de Calatayud	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	86	0	0
Marzo 2020	202003	Marzo	2020	20	Comunidad de Calatayud	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	11	938	85,27272727272727272727272727272727272727
Marzo 2020	202003	Marzo	2020	20	Comunidad de Calatayud	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	1	0	0
Marzo 2020	202003	Marzo	2020	20	Comunidad de Calatayud	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	170	5248	30,87058823529411764705882352941176470588
Marzo 2020	202003	Marzo	2020	20	Comunidad de Calatayud	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	156	4809	30,82692307692307692307692307692307692308
Marzo 2020	202003	Marzo	2020	20	Comunidad de Calatayud	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	7	0	0
Marzo 2020	202003	Marzo	2020	20	Comunidad de Calatayud	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1	5	5
Marzo 2020	202003	Marzo	2020	20	Comunidad de Calatayud	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	17	0	0
Marzo 2020	202003	Marzo	2020	20	Comunidad de Calatayud	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	9	176	19,55555555555555555555555555555555555556
Marzo 2020	202003	Marzo	2020	20	Comunidad de Calatayud	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	1	360	360
Marzo 2020	202003	Marzo	2020	20	Comunidad de Calatayud	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	1	338	338
Marzo 2020	202003	Marzo	2020	21	Campo de Cariñena	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	121	0	0
Marzo 2020	202003	Marzo	2020	21	Campo de Cariñena	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	6	1103	183,833333333333333333333333333333333333
