Año	Mes y año	Mes (código)	Mes nombre	AÑO-CNO	Comarca código	Comarca nombre	 CASE  WHEN Ocupación (1 dígito) código = '0' THEN '99' ELSE Ocupación (1 dígito) código END	Ocupación (1 dígito) descripción	Sexo	Número de contratos
2012	Enero 2012	201201	Enero	CNO - 2011	32	Gúdar-Javalambre	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	1
2012	Enero 2012	201201	Enero	CNO - 2011	32	Gúdar-Javalambre	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	11
2012	Enero 2012	201201	Enero	CNO - 2011	32	Gúdar-Javalambre	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	5
2012	Enero 2012	201201	Enero	CNO - 2011	32	Gúdar-Javalambre	9	Ocupaciones elementales	Hombres	11
2012	Enero 2012	201201	Enero	CNO - 2011	32	Gúdar-Javalambre	9	Ocupaciones elementales	Mujeres	22
2012	Enero 2012	201201	Enero	CNO - 2011	33	Matarraña / Matarranya	2	Técnicos y profesionales científicos e intelectuales	Hombres	2
2012	Enero 2012	201201	Enero	CNO - 2011	33	Matarraña / Matarranya	2	Técnicos y profesionales científicos e intelectuales	Mujeres	6
2012	Enero 2012	201201	Enero	CNO - 2011	33	Matarraña / Matarranya	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	1
2012	Enero 2012	201201	Enero	CNO - 2011	33	Matarraña / Matarranya	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	6
2012	Enero 2012	201201	Enero	CNO - 2011	33	Matarraña / Matarranya	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	4
2012	Enero 2012	201201	Enero	CNO - 2011	33	Matarraña / Matarranya	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	16
2012	Enero 2012	201201	Enero	CNO - 2011	33	Matarraña / Matarranya	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	2
2012	Enero 2012	201201	Enero	CNO - 2011	33	Matarraña / Matarranya	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	2
2012	Enero 2012	201201	Enero	CNO - 2011	33	Matarraña / Matarranya	9	Ocupaciones elementales	Hombres	31
2012	Enero 2012	201201	Enero	CNO - 2011	33	Matarraña / Matarranya	9	Ocupaciones elementales	Mujeres	18
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	01	La Jacetania	1	Directores y gerentes	Hombres	2
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	01	La Jacetania	1	Directores y gerentes	Mujeres	1
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	01	La Jacetania	2	Técnicos y profesionales científicos e intelectuales	Hombres	24
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	01	La Jacetania	2	Técnicos y profesionales científicos e intelectuales	Mujeres	16
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	01	La Jacetania	3	Técnicos; profesionales de apoyo	Hombres	19
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	01	La Jacetania	3	Técnicos; profesionales de apoyo	Mujeres	22
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	01	La Jacetania	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	5
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	01	La Jacetania	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	19
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	01	La Jacetania	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	78
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	01	La Jacetania	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	107
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	01	La Jacetania	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	3
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	01	La Jacetania	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	19
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	01	La Jacetania	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	14
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	01	La Jacetania	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	1
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	01	La Jacetania	9	Ocupaciones elementales	Hombres	38
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	01	La Jacetania	9	Ocupaciones elementales	Mujeres	73
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	02	Alto Gállego	1	Directores y gerentes	Mujeres	1
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	02	Alto Gállego	2	Técnicos y profesionales científicos e intelectuales	Hombres	2
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	02	Alto Gállego	2	Técnicos y profesionales científicos e intelectuales	Mujeres	3
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	02	Alto Gállego	3	Técnicos; profesionales de apoyo	Hombres	10
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	02	Alto Gállego	3	Técnicos; profesionales de apoyo	Mujeres	10
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	02	Alto Gállego	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	22
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	02	Alto Gállego	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	27
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	02	Alto Gállego	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	135
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	02	Alto Gállego	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	143
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	02	Alto Gállego	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	02	Alto Gállego	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	31
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	02	Alto Gállego	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	2
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	02	Alto Gállego	9	Ocupaciones elementales	Hombres	30
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	02	Alto Gállego	9	Ocupaciones elementales	Mujeres	56
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	03	Sobrarbe	2	Técnicos y profesionales científicos e intelectuales	Hombres	7
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	03	Sobrarbe	2	Técnicos y profesionales científicos e intelectuales	Mujeres	2
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	03	Sobrarbe	3	Técnicos; profesionales de apoyo	Hombres	4
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	03	Sobrarbe	3	Técnicos; profesionales de apoyo	Mujeres	1
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	03	Sobrarbe	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	2
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	03	Sobrarbe	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	5
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	03	Sobrarbe	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	25
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	03	Sobrarbe	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	45
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	03	Sobrarbe	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	3
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	03	Sobrarbe	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	2
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	03	Sobrarbe	9	Ocupaciones elementales	Hombres	13
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	03	Sobrarbe	9	Ocupaciones elementales	Mujeres	49
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	04	La Ribagorza	2	Técnicos y profesionales científicos e intelectuales	Hombres	4
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	04	La Ribagorza	2	Técnicos y profesionales científicos e intelectuales	Mujeres	3
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	04	La Ribagorza	3	Técnicos; profesionales de apoyo	Hombres	64
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	04	La Ribagorza	3	Técnicos; profesionales de apoyo	Mujeres	27
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	04	La Ribagorza	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	6
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	04	La Ribagorza	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	16
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	04	La Ribagorza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	04	La Ribagorza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	65
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	04	La Ribagorza	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	5
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	04	La Ribagorza	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	1
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	04	La Ribagorza	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	14
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	04	La Ribagorza	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	1
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	04	La Ribagorza	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	9
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	04	La Ribagorza	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	1
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	04	La Ribagorza	9	Ocupaciones elementales	Hombres	42
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	04	La Ribagorza	9	Ocupaciones elementales	Mujeres	56
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	05	Cinco Villas	1	Directores y gerentes	Hombres	1
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	05	Cinco Villas	2	Técnicos y profesionales científicos e intelectuales	Hombres	15
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	05	Cinco Villas	2	Técnicos y profesionales científicos e intelectuales	Mujeres	15
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	05	Cinco Villas	3	Técnicos; profesionales de apoyo	Hombres	7
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	05	Cinco Villas	3	Técnicos; profesionales de apoyo	Mujeres	19
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	05	Cinco Villas	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	1
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	05	Cinco Villas	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	9
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	05	Cinco Villas	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	13
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	05	Cinco Villas	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	84
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	05	Cinco Villas	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	6
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	05	Cinco Villas	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	1
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	05	Cinco Villas	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	19
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	05	Cinco Villas	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	4
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	05	Cinco Villas	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	27
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	05	Cinco Villas	9	Ocupaciones elementales	Hombres	76
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	05	Cinco Villas	9	Ocupaciones elementales	Mujeres	51
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	06	Hoya de Huesca / Plana de Uesca	1	Directores y gerentes	Hombres	1
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	06	Hoya de Huesca / Plana de Uesca	1	Directores y gerentes	Mujeres	1
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	06	Hoya de Huesca / Plana de Uesca	2	Técnicos y profesionales científicos e intelectuales	Hombres	32
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	06	Hoya de Huesca / Plana de Uesca	2	Técnicos y profesionales científicos e intelectuales	Mujeres	34
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	06	Hoya de Huesca / Plana de Uesca	3	Técnicos; profesionales de apoyo	Hombres	45
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	06	Hoya de Huesca / Plana de Uesca	3	Técnicos; profesionales de apoyo	Mujeres	87
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	06	Hoya de Huesca / Plana de Uesca	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	32
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	06	Hoya de Huesca / Plana de Uesca	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	101
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	06	Hoya de Huesca / Plana de Uesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	120
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	06	Hoya de Huesca / Plana de Uesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	223
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	06	Hoya de Huesca / Plana de Uesca	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	9
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	06	Hoya de Huesca / Plana de Uesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	103
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	06	Hoya de Huesca / Plana de Uesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	6
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	06	Hoya de Huesca / Plana de Uesca	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	31
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	06	Hoya de Huesca / Plana de Uesca	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	3
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	06	Hoya de Huesca / Plana de Uesca	9	Ocupaciones elementales	Hombres	82
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	06	Hoya de Huesca / Plana de Uesca	9	Ocupaciones elementales	Mujeres	236
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	07	Somontano de Barbastro	1	Directores y gerentes	Hombres	2
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	07	Somontano de Barbastro	2	Técnicos y profesionales científicos e intelectuales	Hombres	5
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	07	Somontano de Barbastro	2	Técnicos y profesionales científicos e intelectuales	Mujeres	13
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	07	Somontano de Barbastro	3	Técnicos; profesionales de apoyo	Hombres	5
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	07	Somontano de Barbastro	3	Técnicos; profesionales de apoyo	Mujeres	6
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	07	Somontano de Barbastro	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	3
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	07	Somontano de Barbastro	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	10
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	07	Somontano de Barbastro	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	29
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	07	Somontano de Barbastro	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	73
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	07	Somontano de Barbastro	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	5
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	07	Somontano de Barbastro	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	30
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	07	Somontano de Barbastro	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	3
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	07	Somontano de Barbastro	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	18
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	07	Somontano de Barbastro	9	Ocupaciones elementales	Hombres	97
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	07	Somontano de Barbastro	9	Ocupaciones elementales	Mujeres	72
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	08	Cinca Medio	1	Directores y gerentes	Hombres	1
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	08	Cinca Medio	1	Directores y gerentes	Mujeres	1
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	08	Cinca Medio	2	Técnicos y profesionales científicos e intelectuales	Hombres	2
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	08	Cinca Medio	2	Técnicos y profesionales científicos e intelectuales	Mujeres	2
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	08	Cinca Medio	3	Técnicos; profesionales de apoyo	Hombres	6
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	08	Cinca Medio	3	Técnicos; profesionales de apoyo	Mujeres	3
2011	Diciembre 2011	201112	Diciembre	CNO - 2011	08	Cinca Medio	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	5
