Año	Municipio código	Municipio nombre	Sector código	Sector	Rama código	Rama de actividad	Número de actividades
2010	22048	Barbastro	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)	11
2010	22048	Barbastro	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)	3
2010	22048	Barbastro	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)	23
2010	22048	Barbastro	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	14
2010	22048	Barbastro	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	7
2010	22048	Barbastro	3	Construcción	14	Construcción (cnae 41, 42, 43)	316
2010	22048	Barbastro	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	733
2010	22048	Barbastro	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	105
2010	22048	Barbastro	4	Servicios	17	Hostelería (cnae 55, 56)	167
2010	22048	Barbastro	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	37
2010	22048	Barbastro	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	38
2010	22048	Barbastro	4	Servicios	20	Actividades inmobiliarias (cnae 68)	217
2010	22048	Barbastro	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	202
2010	22048	Barbastro	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	97
2010	22048	Barbastro	4	Servicios	23	Educación (cnae 85)	70
2010	22048	Barbastro	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	50
2010	22048	Barbastro	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	51
2010	22048	Barbastro	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	104
2010	22049	Barbués	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	4
2010	22049	Barbués	3	Construcción	14	Construcción (cnae 41, 42, 43)	2
2010	22050	Barbuñales	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)	1
2010	22050	Barbuñales	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	1
2010	22050	Barbuñales	3	Construcción	14	Construcción (cnae 41, 42, 43)	3
2010	22050	Barbuñales	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	1
2010	22050	Barbuñales	4	Servicios	20	Actividades inmobiliarias (cnae 68)	1
2010	22050	Barbuñales	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	1
2010	22051	Bárcabo	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	4
2010	22051	Bárcabo	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	1
2010	22051	Bárcabo	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	2
2010	22051	Bárcabo	4	Servicios	17	Hostelería (cnae 55, 56)	6
2010	22051	Bárcabo	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	2
2010	22051	Bárcabo	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	1
2010	22052	Belver de Cinca	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	51
2010	22052	Belver de Cinca	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	7
2010	22052	Belver de Cinca	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	1
2010	22052	Belver de Cinca	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	2
2010	22052	Belver de Cinca	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	1
2010	22052	Belver de Cinca	3	Construcción	14	Construcción (cnae 41, 42, 43)	33
2010	22052	Belver de Cinca	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	55
2010	22052	Belver de Cinca	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	5
2010	22052	Belver de Cinca	4	Servicios	17	Hostelería (cnae 55, 56)	11
2010	22052	Belver de Cinca	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	7
2010	22052	Belver de Cinca	4	Servicios	20	Actividades inmobiliarias (cnae 68)	5
2010	22052	Belver de Cinca	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	3
2010	22052	Belver de Cinca	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	3
2010	22052	Belver de Cinca	4	Servicios	23	Educación (cnae 85)	2
2010	22052	Belver de Cinca	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	5
2010	22052	Belver de Cinca	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	2
2010	22052	Belver de Cinca	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	9
2010	22053	Benabarre	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	91
2010	22053	Benabarre	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	5
2010	22053	Benabarre	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	1
2010	22053	Benabarre	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)	1
2010	22053	Benabarre	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	1
2010	22053	Benabarre	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)	1
2010	22053	Benabarre	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	7
2010	22053	Benabarre	3	Construcción	14	Construcción (cnae 41, 42, 43)	50
2010	22053	Benabarre	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	54
2010	22053	Benabarre	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	12
2010	22053	Benabarre	4	Servicios	17	Hostelería (cnae 55, 56)	20
2010	22053	Benabarre	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	1
2010	22053	Benabarre	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	6
2010	22053	Benabarre	4	Servicios	20	Actividades inmobiliarias (cnae 68)	15
2010	22053	Benabarre	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	5
2010	22053	Benabarre	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	6
2010	22053	Benabarre	4	Servicios	23	Educación (cnae 85)	1
2010	22053	Benabarre	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	1
2010	22053	Benabarre	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	1
2010	22053	Benabarre	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	7
2010	22054	Benasque	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	2
2010	22054	Benasque	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)	2
2010	22054	Benasque	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	2
2010	22054	Benasque	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)	1
2010	22054	Benasque	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	1
2010	22054	Benasque	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	3
2010	22054	Benasque	3	Construcción	14	Construcción (cnae 41, 42, 43)	114
2010	22054	Benasque	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	148
2010	22054	Benasque	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	9
2010	22054	Benasque	4	Servicios	17	Hostelería (cnae 55, 56)	179
2010	22054	Benasque	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	7
2010	22054	Benasque	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	10
2010	22054	Benasque	4	Servicios	20	Actividades inmobiliarias (cnae 68)	46
2010	22054	Benasque	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	28
2010	22054	Benasque	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	43
2010	22054	Benasque	4	Servicios	23	Educación (cnae 85)	29
2010	22054	Benasque	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	6
2010	22054	Benasque	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	10
2010	22054	Benasque	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	22
2010	22055	Berbegal	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	14
2010	22055	Berbegal	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	2
2010	22055	Berbegal	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)	1
2010	22055	Berbegal	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	1
2010	22055	Berbegal	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	1
2010	22055	Berbegal	3	Construcción	14	Construcción (cnae 41, 42, 43)	12
2010	22055	Berbegal	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	11
2010	22055	Berbegal	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	1
2010	22055	Berbegal	4	Servicios	17	Hostelería (cnae 55, 56)	3
2010	22055	Berbegal	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	1
2010	22055	Berbegal	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	1
2010	22055	Berbegal	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	1
2010	22055	Berbegal	4	Servicios	23	Educación (cnae 85)	1
2010	22055	Berbegal	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	2
2010	22057	Bielsa	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	1
2010	22057	Bielsa	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	5
2010	22057	Bielsa	3	Construcción	14	Construcción (cnae 41, 42, 43)	12
2010	22057	Bielsa	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	38
2010	22057	Bielsa	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	4
2010	22057	Bielsa	4	Servicios	17	Hostelería (cnae 55, 56)	53
2010	22057	Bielsa	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	1
2010	22057	Bielsa	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	2
2010	22057	Bielsa	4	Servicios	20	Actividades inmobiliarias (cnae 68)	6
2010	22057	Bielsa	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	5
2010	22057	Bielsa	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	3
2010	22057	Bielsa	4	Servicios	23	Educación (cnae 85)	2
2010	22057	Bielsa	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	2
2010	22057	Bielsa	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	4
2010	22058	Bierge	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	3
2010	22058	Bierge	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	2
2010	22058	Bierge	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	1
2010	22058	Bierge	3	Construcción	14	Construcción (cnae 41, 42, 43)	4
2010	22058	Bierge	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	11
2010	22058	Bierge	4	Servicios	17	Hostelería (cnae 55, 56)	41
2010	22058	Bierge	4	Servicios	20	Actividades inmobiliarias (cnae 68)	5
2010	22058	Bierge	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	1
2010	22058	Bierge	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	5
2010	22058	Bierge	4	Servicios	23	Educación (cnae 85)	3
2010	22058	Bierge	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	4
2010	22058	Bierge	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	3
2010	22059	Biescas	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	4
2010	22059	Biescas	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)	1
2010	22059	Biescas	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	1
2010	22059	Biescas	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	2
2010	22059	Biescas	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)	1
2010	22059	Biescas	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	2
2010	22059	Biescas	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)	1
2010	22059	Biescas	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	4
2010	22059	Biescas	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	1
2010	22059	Biescas	3	Construcción	14	Construcción (cnae 41, 42, 43)	57
2010	22059	Biescas	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	65
2010	22059	Biescas	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	3
2010	22059	Biescas	4	Servicios	17	Hostelería (cnae 55, 56)	78
2010	22059	Biescas	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	1
2010	22059	Biescas	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	7
2010	22059	Biescas	4	Servicios	20	Actividades inmobiliarias (cnae 68)	25
2010	22059	Biescas	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	17
2010	22059	Biescas	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	11
2010	22059	Biescas	4	Servicios	23	Educación (cnae 85)	4
2010	22059	Biescas	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	1
2010	22059	Biescas	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	5
2010	22059	Biescas	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	12
2010	22060	Binaced	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	56
2010	22060	Binaced	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)	3
2010	22060	Binaced	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	4
2010	22060	Binaced	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)	1
2010	22060	Binaced	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	2
2010	22060	Binaced	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)	2
2010	22060	Binaced	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)	2
2010	22060	Binaced	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	4
2010	22060	Binaced	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)	14
2010	22060	Binaced	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)	1
2010	22060	Binaced	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	1
2010	22060	Binaced	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	2
2010	22060	Binaced	3	Construcción	14	Construcción (cnae 41, 42, 43)	42
2010	22060	Binaced	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	52
2010	22060	Binaced	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	5
