Mes y año	Comarca código	Comarca nombre	Nivel formativo grupo IAEST código	Nivel formativo grupo IAEST descripción	Sexo	Nº parados
Septiembre 2020	21	Campo de Cariñena	41	Enseñanza superior de formación profesional	Mujeres	4
Septiembre 2020	21	Campo de Cariñena	42	Enseñanza superior universitaria	Hombres	5
Septiembre 2020	21	Campo de Cariñena	42	Enseñanza superior universitaria	Mujeres	12
Septiembre 2020	22	Campo de Belchite	10	Educación Primaria o inferior	Hombres	15
Septiembre 2020	22	Campo de Belchite	10	Educación Primaria o inferior	Mujeres	16
Septiembre 2020	22	Campo de Belchite	20	Primera etapa de educación secundaria	Hombres	39
Septiembre 2020	22	Campo de Belchite	20	Primera etapa de educación secundaria	Mujeres	55
Septiembre 2020	22	Campo de Belchite	31	Bachillerato	Hombres	3
Septiembre 2020	22	Campo de Belchite	31	Bachillerato	Mujeres	3
Septiembre 2020	22	Campo de Belchite	32	Enseñanza media de formación profesional	Hombres	4
Septiembre 2020	22	Campo de Belchite	32	Enseñanza media de formación profesional	Mujeres	10
Septiembre 2020	22	Campo de Belchite	41	Enseñanza superior de formación profesional	Hombres	1
Septiembre 2020	22	Campo de Belchite	42	Enseñanza superior universitaria	Hombres	3
Septiembre 2020	22	Campo de Belchite	42	Enseñanza superior universitaria	Mujeres	2
Septiembre 2020	23	Bajo Martín	10	Educación Primaria o inferior	Hombres	50
Septiembre 2020	23	Bajo Martín	10	Educación Primaria o inferior	Mujeres	69
Septiembre 2020	23	Bajo Martín	20	Primera etapa de educación secundaria	Hombres	67
Septiembre 2020	23	Bajo Martín	20	Primera etapa de educación secundaria	Mujeres	61
Septiembre 2020	23	Bajo Martín	31	Bachillerato	Hombres	6
Septiembre 2020	23	Bajo Martín	31	Bachillerato	Mujeres	3
Septiembre 2020	23	Bajo Martín	32	Enseñanza media de formación profesional	Hombres	9
Septiembre 2020	23	Bajo Martín	32	Enseñanza media de formación profesional	Mujeres	13
Septiembre 2020	23	Bajo Martín	41	Enseñanza superior de formación profesional	Hombres	5
Septiembre 2020	23	Bajo Martín	41	Enseñanza superior de formación profesional	Mujeres	4
Septiembre 2020	23	Bajo Martín	42	Enseñanza superior universitaria	Hombres	4
Septiembre 2020	23	Bajo Martín	42	Enseñanza superior universitaria	Mujeres	7
Septiembre 2020	24	Campo de Daroca	10	Educación Primaria o inferior	Hombres	20
Septiembre 2020	24	Campo de Daroca	10	Educación Primaria o inferior	Mujeres	23
Septiembre 2020	24	Campo de Daroca	20	Primera etapa de educación secundaria	Hombres	42
Septiembre 2020	24	Campo de Daroca	20	Primera etapa de educación secundaria	Mujeres	34
Septiembre 2020	24	Campo de Daroca	31	Bachillerato	Hombres	5
Septiembre 2020	24	Campo de Daroca	31	Bachillerato	Mujeres	2
Septiembre 2020	24	Campo de Daroca	32	Enseñanza media de formación profesional	Hombres	1
Septiembre 2020	24	Campo de Daroca	32	Enseñanza media de formación profesional	Mujeres	5
Septiembre 2020	24	Campo de Daroca	41	Enseñanza superior de formación profesional	Hombres	4
Septiembre 2020	24	Campo de Daroca	41	Enseñanza superior de formación profesional	Mujeres	6
Septiembre 2020	24	Campo de Daroca	42	Enseñanza superior universitaria	Hombres	3
Septiembre 2020	24	Campo de Daroca	42	Enseñanza superior universitaria	Mujeres	10
Septiembre 2020	25	Jiloca	10	Educación Primaria o inferior	Hombres	63
Septiembre 2020	25	Jiloca	10	Educación Primaria o inferior	Mujeres	67
Septiembre 2020	25	Jiloca	20	Primera etapa de educación secundaria	Hombres	82
Septiembre 2020	25	Jiloca	20	Primera etapa de educación secundaria	Mujeres	79
Septiembre 2020	25	Jiloca	31	Bachillerato	Hombres	9
Septiembre 2020	25	Jiloca	31	Bachillerato	Mujeres	19
Septiembre 2020	25	Jiloca	32	Enseñanza media de formación profesional	Hombres	15
Septiembre 2020	25	Jiloca	32	Enseñanza media de formación profesional	Mujeres	11
Septiembre 2020	25	Jiloca	41	Enseñanza superior de formación profesional	Hombres	7
Septiembre 2020	25	Jiloca	41	Enseñanza superior de formación profesional	Mujeres	12
Septiembre 2020	25	Jiloca	42	Enseñanza superior universitaria	Hombres	18
Septiembre 2020	25	Jiloca	42	Enseñanza superior universitaria	Mujeres	39
Septiembre 2020	26	Cuencas Mineras	10	Educación Primaria o inferior	Hombres	34
Septiembre 2020	26	Cuencas Mineras	10	Educación Primaria o inferior	Mujeres	55
Septiembre 2020	26	Cuencas Mineras	20	Primera etapa de educación secundaria	Hombres	84
Septiembre 2020	26	Cuencas Mineras	20	Primera etapa de educación secundaria	Mujeres	132
Septiembre 2020	26	Cuencas Mineras	31	Bachillerato	Hombres	7
Septiembre 2020	26	Cuencas Mineras	31	Bachillerato	Mujeres	5
Septiembre 2020	26	Cuencas Mineras	32	Enseñanza media de formación profesional	Hombres	14
Septiembre 2020	26	Cuencas Mineras	32	Enseñanza media de formación profesional	Mujeres	24
Septiembre 2020	26	Cuencas Mineras	41	Enseñanza superior de formación profesional	Hombres	9
Septiembre 2020	26	Cuencas Mineras	41	Enseñanza superior de formación profesional	Mujeres	11
Septiembre 2020	26	Cuencas Mineras	42	Enseñanza superior universitaria	Hombres	5
Septiembre 2020	26	Cuencas Mineras	42	Enseñanza superior universitaria	Mujeres	19
Septiembre 2020	27	Andorra-Sierra de Arcos	10	Educación Primaria o inferior	Hombres	26
Septiembre 2020	27	Andorra-Sierra de Arcos	10	Educación Primaria o inferior	Mujeres	39
Septiembre 2020	27	Andorra-Sierra de Arcos	20	Primera etapa de educación secundaria	Hombres	182
Septiembre 2020	27	Andorra-Sierra de Arcos	20	Primera etapa de educación secundaria	Mujeres	164
Septiembre 2020	27	Andorra-Sierra de Arcos	31	Bachillerato	Hombres	10
Septiembre 2020	27	Andorra-Sierra de Arcos	31	Bachillerato	Mujeres	6
Septiembre 2020	27	Andorra-Sierra de Arcos	32	Enseñanza media de formación profesional	Hombres	16
Septiembre 2020	27	Andorra-Sierra de Arcos	32	Enseñanza media de formación profesional	Mujeres	32
Septiembre 2020	27	Andorra-Sierra de Arcos	41	Enseñanza superior de formación profesional	Hombres	25
Septiembre 2020	27	Andorra-Sierra de Arcos	41	Enseñanza superior de formación profesional	Mujeres	30
Septiembre 2020	27	Andorra-Sierra de Arcos	42	Enseñanza superior universitaria	Hombres	13
Septiembre 2020	27	Andorra-Sierra de Arcos	42	Enseñanza superior universitaria	Mujeres	34
Septiembre 2020	28	Bajo Aragón	10	Educación Primaria o inferior	Hombres	235
Septiembre 2020	28	Bajo Aragón	10	Educación Primaria o inferior	Mujeres	397
Septiembre 2020	28	Bajo Aragón	20	Primera etapa de educación secundaria	Hombres	227
Septiembre 2020	28	Bajo Aragón	20	Primera etapa de educación secundaria	Mujeres	264
Septiembre 2020	28	Bajo Aragón	31	Bachillerato	Hombres	20
Septiembre 2020	28	Bajo Aragón	31	Bachillerato	Mujeres	38
Septiembre 2020	28	Bajo Aragón	32	Enseñanza media de formación profesional	Hombres	30
Septiembre 2020	28	Bajo Aragón	32	Enseñanza media de formación profesional	Mujeres	59
Septiembre 2020	28	Bajo Aragón	41	Enseñanza superior de formación profesional	Hombres	23
Septiembre 2020	28	Bajo Aragón	41	Enseñanza superior de formación profesional	Mujeres	32
Septiembre 2020	28	Bajo Aragón	42	Enseñanza superior universitaria	Hombres	20
Septiembre 2020	28	Bajo Aragón	42	Enseñanza superior universitaria	Mujeres	63
Septiembre 2020	29	Comunidad de Teruel	10	Educación Primaria o inferior	Hombres	245
Septiembre 2020	29	Comunidad de Teruel	10	Educación Primaria o inferior	Mujeres	341
Septiembre 2020	29	Comunidad de Teruel	20	Primera etapa de educación secundaria	Hombres	487
Septiembre 2020	29	Comunidad de Teruel	20	Primera etapa de educación secundaria	Mujeres	526
Septiembre 2020	29	Comunidad de Teruel	31	Bachillerato	Hombres	61
Septiembre 2020	29	Comunidad de Teruel	31	Bachillerato	Mujeres	98
Septiembre 2020	29	Comunidad de Teruel	32	Enseñanza media de formación profesional	Hombres	57
Septiembre 2020	29	Comunidad de Teruel	32	Enseñanza media de formación profesional	Mujeres	96
Septiembre 2020	29	Comunidad de Teruel	41	Enseñanza superior de formación profesional	Hombres	58
Septiembre 2020	29	Comunidad de Teruel	41	Enseñanza superior de formación profesional	Mujeres	94
Septiembre 2020	29	Comunidad de Teruel	42	Enseñanza superior universitaria	Hombres	107
Septiembre 2020	29	Comunidad de Teruel	42	Enseñanza superior universitaria	Mujeres	200
Septiembre 2020	30	Maestrazgo	10	Educación Primaria o inferior	Hombres	10
Septiembre 2020	30	Maestrazgo	10	Educación Primaria o inferior	Mujeres	17
Septiembre 2020	30	Maestrazgo	20	Primera etapa de educación secundaria	Hombres	24
Septiembre 2020	30	Maestrazgo	20	Primera etapa de educación secundaria	Mujeres	24
Septiembre 2020	30	Maestrazgo	31	Bachillerato	Hombres	5
Septiembre 2020	30	Maestrazgo	31	Bachillerato	Mujeres	4
Septiembre 2020	30	Maestrazgo	32	Enseñanza media de formación profesional	Hombres	6
Septiembre 2020	30	Maestrazgo	32	Enseñanza media de formación profesional	Mujeres	4
Septiembre 2020	30	Maestrazgo	41	Enseñanza superior de formación profesional	Hombres	2
Septiembre 2020	30	Maestrazgo	42	Enseñanza superior universitaria	Hombres	4
Septiembre 2020	30	Maestrazgo	42	Enseñanza superior universitaria	Mujeres	5
Septiembre 2020	31	Sierra de Albarracín	10	Educación Primaria o inferior	Hombres	12
Septiembre 2020	31	Sierra de Albarracín	10	Educación Primaria o inferior	Mujeres	23
Septiembre 2020	31	Sierra de Albarracín	20	Primera etapa de educación secundaria	Hombres	40
Septiembre 2020	31	Sierra de Albarracín	20	Primera etapa de educación secundaria	Mujeres	42
Septiembre 2020	31	Sierra de Albarracín	31	Bachillerato	Hombres	4
Septiembre 2020	31	Sierra de Albarracín	31	Bachillerato	Mujeres	3
Septiembre 2020	31	Sierra de Albarracín	32	Enseñanza media de formación profesional	Hombres	2
Septiembre 2020	31	Sierra de Albarracín	32	Enseñanza media de formación profesional	Mujeres	3
Septiembre 2020	31	Sierra de Albarracín	41	Enseñanza superior de formación profesional	Hombres	1
Septiembre 2020	31	Sierra de Albarracín	41	Enseñanza superior de formación profesional	Mujeres	7
Septiembre 2020	31	Sierra de Albarracín	42	Enseñanza superior universitaria	Hombres	2
Septiembre 2020	31	Sierra de Albarracín	42	Enseñanza superior universitaria	Mujeres	9
Septiembre 2020	32	Gúdar-Javalambre	10	Educación Primaria o inferior	Hombres	39
Septiembre 2020	32	Gúdar-Javalambre	10	Educación Primaria o inferior	Mujeres	50
Septiembre 2020	32	Gúdar-Javalambre	20	Primera etapa de educación secundaria	Hombres	76
Septiembre 2020	32	Gúdar-Javalambre	20	Primera etapa de educación secundaria	Mujeres	104
Septiembre 2020	32	Gúdar-Javalambre	31	Bachillerato	Hombres	16
Septiembre 2020	32	Gúdar-Javalambre	31	Bachillerato	Mujeres	14
Septiembre 2020	32	Gúdar-Javalambre	32	Enseñanza media de formación profesional	Hombres	8
Septiembre 2020	32	Gúdar-Javalambre	32	Enseñanza media de formación profesional	Mujeres	16
Septiembre 2020	32	Gúdar-Javalambre	41	Enseñanza superior de formación profesional	Hombres	10
Septiembre 2020	32	Gúdar-Javalambre	41	Enseñanza superior de formación profesional	Mujeres	13
Septiembre 2020	32	Gúdar-Javalambre	42	Enseñanza superior universitaria	Hombres	14
Septiembre 2020	32	Gúdar-Javalambre	42	Enseñanza superior universitaria	Mujeres	29
Septiembre 2020	33	Matarraña / Matarranya	10	Educación Primaria o inferior	Hombres	41
Septiembre 2020	33	Matarraña / Matarranya	10	Educación Primaria o inferior	Mujeres	59
Septiembre 2020	33	Matarraña / Matarranya	20	Primera etapa de educación secundaria	Hombres	65
Septiembre 2020	33	Matarraña / Matarranya	20	Primera etapa de educación secundaria	Mujeres	61
Septiembre 2020	33	Matarraña / Matarranya	31	Bachillerato	Hombres	6
Septiembre 2020	33	Matarraña / Matarranya	31	Bachillerato	Mujeres	9
Septiembre 2020	33	Matarraña / Matarranya	32	Enseñanza media de formación profesional	Hombres	8
Septiembre 2020	33	Matarraña / Matarranya	32	Enseñanza media de formación profesional	Mujeres	13
Septiembre 2020	33	Matarraña / Matarranya	41	Enseñanza superior de formación profesional	Hombres	6
Septiembre 2020	33	Matarraña / Matarranya	41	Enseñanza superior de formación profesional	Mujeres	8
Septiembre 2020	33	Matarraña / Matarranya	42	Enseñanza superior universitaria	Hombres	7
Septiembre 2020	33	Matarraña / Matarranya	42	Enseñanza superior universitaria	Mujeres	11
Agosto 2020	01	La Jacetania	10	Educación Primaria o inferior	Hombres	48
Agosto 2020	01	La Jacetania	10	Educación Primaria o inferior	Mujeres	52
Agosto 2020	01	La Jacetania	20	Primera etapa de educación secundaria	Hombres	171
Agosto 2020	01	La Jacetania	20	Primera etapa de educación secundaria	Mujeres	190
Agosto 2020	01	La Jacetania	31	Bachillerato	Hombres	38
Agosto 2020	01	La Jacetania	31	Bachillerato	Mujeres	48
Agosto 2020	01	La Jacetania	32	Enseñanza media de formación profesional	Hombres	16
Agosto 2020	01	La Jacetania	32	Enseñanza media de formación profesional	Mujeres	39
Agosto 2020	01	La Jacetania	41	Enseñanza superior de formación profesional	Hombres	18
Agosto 2020	01	La Jacetania	41	Enseñanza superior de formación profesional	Mujeres	33
Agosto 2020	01	La Jacetania	42	Enseñanza superior universitaria	Hombres	34
Agosto 2020	01	La Jacetania	42	Enseñanza superior universitaria	Mujeres	101
Agosto 2020	02	Alto Gállego	10	Educación Primaria o inferior	Hombres	79
Agosto 2020	02	Alto Gállego	10	Educación Primaria o inferior	Mujeres	104
Agosto 2020	02	Alto Gállego	20	Primera etapa de educación secundaria	Hombres	106
Agosto 2020	02	Alto Gállego	20	Primera etapa de educación secundaria	Mujeres	90
Agosto 2020	02	Alto Gállego	31	Bachillerato	Hombres	25
Agosto 2020	02	Alto Gállego	31	Bachillerato	Mujeres	37
Agosto 2020	02	Alto Gállego	32	Enseñanza media de formación profesional	Hombres	32
Agosto 2020	02	Alto Gállego	32	Enseñanza media de formación profesional	Mujeres	25
Agosto 2020	02	Alto Gállego	41	Enseñanza superior de formación profesional	Hombres	12
Agosto 2020	02	Alto Gállego	41	Enseñanza superior de formación profesional	Mujeres	26
Agosto 2020	02	Alto Gállego	42	Enseñanza superior universitaria	Hombres	20
Agosto 2020	02	Alto Gállego	42	Enseñanza superior universitaria	Mujeres	51
Agosto 2020	03	Sobrarbe	10	Educación Primaria o inferior	Hombres	16
Agosto 2020	03	Sobrarbe	10	Educación Primaria o inferior	Mujeres	22
Agosto 2020	03	Sobrarbe	20	Primera etapa de educación secundaria	Hombres	36
Agosto 2020	03	Sobrarbe	20	Primera etapa de educación secundaria	Mujeres	29
Agosto 2020	03	Sobrarbe	31	Bachillerato	Hombres	16
Agosto 2020	03	Sobrarbe	31	Bachillerato	Mujeres	7
Agosto 2020	03	Sobrarbe	32	Enseñanza media de formación profesional	Hombres	7
Agosto 2020	03	Sobrarbe	32	Enseñanza media de formación profesional	Mujeres	2
Agosto 2020	03	Sobrarbe	41	Enseñanza superior de formación profesional	Hombres	2
Agosto 2020	03	Sobrarbe	41	Enseñanza superior de formación profesional	Mujeres	12
Agosto 2020	03	Sobrarbe	42	Enseñanza superior universitaria	Hombres	16
Agosto 2020	03	Sobrarbe	42	Enseñanza superior universitaria	Mujeres	20
Agosto 2020	04	La Ribagorza	10	Educación Primaria o inferior	Hombres	48
Agosto 2020	04	La Ribagorza	10	Educación Primaria o inferior	Mujeres	55
Agosto 2020	04	La Ribagorza	20	Primera etapa de educación secundaria	Hombres	81
Agosto 2020	04	La Ribagorza	20	Primera etapa de educación secundaria	Mujeres	89
Agosto 2020	04	La Ribagorza	31	Bachillerato	Hombres	6
Agosto 2020	04	La Ribagorza	31	Bachillerato	Mujeres	23
Agosto 2020	04	La Ribagorza	32	Enseñanza media de formación profesional	Hombres	9
Agosto 2020	04	La Ribagorza	32	Enseñanza media de formación profesional	Mujeres	18
Agosto 2020	04	La Ribagorza	41	Enseñanza superior de formación profesional	Hombres	10
Agosto 2020	04	La Ribagorza	41	Enseñanza superior de formación profesional	Mujeres	19
Agosto 2020	04	La Ribagorza	42	Enseñanza superior universitaria	Hombres	8
Agosto 2020	04	La Ribagorza	42	Enseñanza superior universitaria	Mujeres	28
Agosto 2020	05	Cinco Villas	10	Educación Primaria o inferior	Hombres	197
Agosto 2020	05	Cinco Villas	10	Educación Primaria o inferior	Mujeres	306
Agosto 2020	05	Cinco Villas	20	Primera etapa de educación secundaria	Hombres	286
Agosto 2020	05	Cinco Villas	20	Primera etapa de educación secundaria	Mujeres	418
Agosto 2020	05	Cinco Villas	31	Bachillerato	Hombres	23
Agosto 2020	05	Cinco Villas	31	Bachillerato	Mujeres	40
Agosto 2020	05	Cinco Villas	32	Enseñanza media de formación profesional	Hombres	47
Agosto 2020	05	Cinco Villas	32	Enseñanza media de formación profesional	Mujeres	75
Agosto 2020	05	Cinco Villas	41	Enseñanza superior de formación profesional	Hombres	18
Agosto 2020	05	Cinco Villas	41	Enseñanza superior de formación profesional	Mujeres	46
Agosto 2020	05	Cinco Villas	42	Enseñanza superior universitaria	Hombres	15
Agosto 2020	05	Cinco Villas	42	Enseñanza superior universitaria	Mujeres	81
Agosto 2020	06	Hoya de Huesca / Plana de Uesca	10	Educación Primaria o inferior	Hombres	355
Agosto 2020	06	Hoya de Huesca / Plana de Uesca	10	Educación Primaria o inferior	Mujeres	437
Agosto 2020	06	Hoya de Huesca / Plana de Uesca	20	Primera etapa de educación secundaria	Hombres	754
Agosto 2020	06	Hoya de Huesca / Plana de Uesca	20	Primera etapa de educación secundaria	Mujeres	862
Agosto 2020	06	Hoya de Huesca / Plana de Uesca	31	Bachillerato	Hombres	110
Agosto 2020	06	Hoya de Huesca / Plana de Uesca	31	Bachillerato	Mujeres	160
Agosto 2020	06	Hoya de Huesca / Plana de Uesca	32	Enseñanza media de formación profesional	Hombres	62
