Mes y año	Mes (código)	Comarca código	Comarca nombre	Sexo	Nivel formativo grupo IAEST descripción	Nivel formativo grupo IAEST código	Número de contratos
Diciembre 2017	201712	15	Ribera Alta del Ebro	Hombres	Enseñanza superior universitaria	42	53
Diciembre 2017	201712	15	Ribera Alta del Ebro	Mujeres	Enseñanza superior universitaria	42	37
Diciembre 2017	201712	16	Valdejalón	Hombres	Educación Primaria o inferior	10	246
Diciembre 2017	201712	16	Valdejalón	Mujeres	Educación Primaria o inferior	10	136
Diciembre 2017	201712	16	Valdejalón	Hombres	Primera etapa de educación secundaria	20	315
Diciembre 2017	201712	16	Valdejalón	Mujeres	Primera etapa de educación secundaria	20	157
Diciembre 2017	201712	16	Valdejalón	Hombres	Bachillerato	31	111
Diciembre 2017	201712	16	Valdejalón	Mujeres	Bachillerato	31	86
Diciembre 2017	201712	16	Valdejalón	Hombres	Enseñanza media de formación profesional	32	113
Diciembre 2017	201712	16	Valdejalón	Mujeres	Enseñanza media de formación profesional	32	52
Diciembre 2017	201712	16	Valdejalón	Hombres	Enseñanza superior de formación profesional	41	28
Diciembre 2017	201712	16	Valdejalón	Mujeres	Enseñanza superior de formación profesional	41	16
Diciembre 2017	201712	16	Valdejalón	Hombres	Enseñanza superior universitaria	42	61
Diciembre 2017	201712	16	Valdejalón	Mujeres	Enseñanza superior universitaria	42	25
Diciembre 2017	201712	17	Central	Hombres	Educación Primaria o inferior	10	3244
Diciembre 2017	201712	17	Central	Mujeres	Educación Primaria o inferior	10	3465
Diciembre 2017	201712	17	Central	Hombres	Primera etapa de educación secundaria	20	3872
Diciembre 2017	201712	17	Central	Mujeres	Primera etapa de educación secundaria	20	3341
Diciembre 2017	201712	17	Central	Hombres	Bachillerato	31	2568
Diciembre 2017	201712	17	Central	Mujeres	Bachillerato	31	2598
Diciembre 2017	201712	17	Central	Hombres	Enseñanza media de formación profesional	32	910
Diciembre 2017	201712	17	Central	Mujeres	Enseñanza media de formación profesional	32	943
Diciembre 2017	201712	17	Central	Hombres	Enseñanza superior de formación profesional	41	534
Diciembre 2017	201712	17	Central	Mujeres	Enseñanza superior de formación profesional	41	563
Diciembre 2017	201712	17	Central	Hombres	Enseñanza superior universitaria	42	983
Diciembre 2017	201712	17	Central	Mujeres	Enseñanza superior universitaria	42	1423
Diciembre 2017	201712	18	Ribera Baja del Ebro	Hombres	Educación Primaria o inferior	10	17
Diciembre 2017	201712	18	Ribera Baja del Ebro	Mujeres	Educación Primaria o inferior	10	43
Diciembre 2017	201712	18	Ribera Baja del Ebro	Hombres	Primera etapa de educación secundaria	20	75
Diciembre 2017	201712	18	Ribera Baja del Ebro	Mujeres	Primera etapa de educación secundaria	20	59
Diciembre 2017	201712	18	Ribera Baja del Ebro	Hombres	Bachillerato	31	7
Diciembre 2017	201712	18	Ribera Baja del Ebro	Mujeres	Bachillerato	31	22
Diciembre 2017	201712	18	Ribera Baja del Ebro	Hombres	Enseñanza media de formación profesional	32	4
Diciembre 2017	201712	18	Ribera Baja del Ebro	Mujeres	Enseñanza media de formación profesional	32	13
Diciembre 2017	201712	18	Ribera Baja del Ebro	Hombres	Enseñanza superior de formación profesional	41	1
Diciembre 2017	201712	18	Ribera Baja del Ebro	Mujeres	Enseñanza superior de formación profesional	41	7
Diciembre 2017	201712	18	Ribera Baja del Ebro	Hombres	Enseñanza superior universitaria	42	5
Diciembre 2017	201712	18	Ribera Baja del Ebro	Mujeres	Enseñanza superior universitaria	42	13
Diciembre 2017	201712	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Educación Primaria o inferior	10	136
Diciembre 2017	201712	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Educación Primaria o inferior	10	71
Diciembre 2017	201712	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Primera etapa de educación secundaria	20	25
Diciembre 2017	201712	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Primera etapa de educación secundaria	20	28
Diciembre 2017	201712	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Bachillerato	31	2
Diciembre 2017	201712	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Bachillerato	31	5
Diciembre 2017	201712	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Enseñanza media de formación profesional	32	2
Diciembre 2017	201712	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Enseñanza media de formación profesional	32	8
Diciembre 2017	201712	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Enseñanza superior de formación profesional	41	1
Diciembre 2017	201712	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Enseñanza superior de formación profesional	41	1
Diciembre 2017	201712	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Enseñanza superior universitaria	42	2
Diciembre 2017	201712	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Enseñanza superior universitaria	42	8
Diciembre 2017	201712	20	Comunidad de Calatayud	Hombres	Educación Primaria o inferior	10	137
Diciembre 2017	201712	20	Comunidad de Calatayud	Mujeres	Educación Primaria o inferior	10	91
Diciembre 2017	201712	20	Comunidad de Calatayud	Hombres	Primera etapa de educación secundaria	20	96
Diciembre 2017	201712	20	Comunidad de Calatayud	Mujeres	Primera etapa de educación secundaria	20	100
Diciembre 2017	201712	20	Comunidad de Calatayud	Hombres	Bachillerato	31	44
Diciembre 2017	201712	20	Comunidad de Calatayud	Mujeres	Bachillerato	31	41
Diciembre 2017	201712	20	Comunidad de Calatayud	Hombres	Enseñanza media de formación profesional	32	9
Diciembre 2017	201712	20	Comunidad de Calatayud	Mujeres	Enseñanza media de formación profesional	32	22
Diciembre 2017	201712	20	Comunidad de Calatayud	Hombres	Enseñanza superior de formación profesional	41	8
Diciembre 2017	201712	20	Comunidad de Calatayud	Mujeres	Enseñanza superior de formación profesional	41	3
Diciembre 2017	201712	20	Comunidad de Calatayud	Hombres	Enseñanza superior universitaria	42	9
Diciembre 2017	201712	20	Comunidad de Calatayud	Mujeres	Enseñanza superior universitaria	42	18
Diciembre 2017	201712	21	Campo de Cariñena	Hombres	Educación Primaria o inferior	10	109
Diciembre 2017	201712	21	Campo de Cariñena	Mujeres	Educación Primaria o inferior	10	24
Diciembre 2017	201712	21	Campo de Cariñena	Hombres	Primera etapa de educación secundaria	20	195
Diciembre 2017	201712	21	Campo de Cariñena	Mujeres	Primera etapa de educación secundaria	20	73
Diciembre 2017	201712	21	Campo de Cariñena	Hombres	Bachillerato	31	11
Diciembre 2017	201712	21	Campo de Cariñena	Mujeres	Bachillerato	31	24
Diciembre 2017	201712	21	Campo de Cariñena	Hombres	Enseñanza media de formación profesional	32	13
Diciembre 2017	201712	21	Campo de Cariñena	Mujeres	Enseñanza media de formación profesional	32	6
Diciembre 2017	201712	21	Campo de Cariñena	Hombres	Enseñanza superior de formación profesional	41	8
Diciembre 2017	201712	21	Campo de Cariñena	Mujeres	Enseñanza superior de formación profesional	41	5
Diciembre 2017	201712	21	Campo de Cariñena	Hombres	Enseñanza superior universitaria	42	10
Diciembre 2017	201712	21	Campo de Cariñena	Mujeres	Enseñanza superior universitaria	42	10
Diciembre 2017	201712	22	Campo de Belchite	Hombres	Educación Primaria o inferior	10	6
Diciembre 2017	201712	22	Campo de Belchite	Mujeres	Educación Primaria o inferior	10	6
Diciembre 2017	201712	22	Campo de Belchite	Hombres	Primera etapa de educación secundaria	20	2
Diciembre 2017	201712	22	Campo de Belchite	Mujeres	Primera etapa de educación secundaria	20	15
Diciembre 2017	201712	22	Campo de Belchite	Hombres	Bachillerato	31	1
Diciembre 2017	201712	22	Campo de Belchite	Mujeres	Bachillerato	31	5
Diciembre 2017	201712	22	Campo de Belchite	Mujeres	Enseñanza media de formación profesional	32	5
Diciembre 2017	201712	22	Campo de Belchite	Mujeres	Enseñanza superior de formación profesional	41	2
Diciembre 2017	201712	22	Campo de Belchite	Hombres	Enseñanza superior universitaria	42	1
Diciembre 2017	201712	22	Campo de Belchite	Mujeres	Enseñanza superior universitaria	42	1
Diciembre 2017	201712	23	Bajo Martín	Hombres	Educación Primaria o inferior	10	89
Diciembre 2017	201712	23	Bajo Martín	Mujeres	Educación Primaria o inferior	10	46
Diciembre 2017	201712	23	Bajo Martín	Hombres	Primera etapa de educación secundaria	20	11
Diciembre 2017	201712	23	Bajo Martín	Mujeres	Primera etapa de educación secundaria	20	3
Diciembre 2017	201712	23	Bajo Martín	Hombres	Bachillerato	31	3
Diciembre 2017	201712	23	Bajo Martín	Mujeres	Bachillerato	31	8
Diciembre 2017	201712	23	Bajo Martín	Hombres	Enseñanza media de formación profesional	32	2
Diciembre 2017	201712	23	Bajo Martín	Hombres	Enseñanza superior de formación profesional	41	1
Diciembre 2017	201712	23	Bajo Martín	Mujeres	Enseñanza superior de formación profesional	41	4
Diciembre 2017	201712	23	Bajo Martín	Hombres	Enseñanza superior universitaria	42	7
Diciembre 2017	201712	23	Bajo Martín	Mujeres	Enseñanza superior universitaria	42	8
Diciembre 2017	201712	24	Campo de Daroca	Hombres	Educación Primaria o inferior	10	20
Diciembre 2017	201712	24	Campo de Daroca	Mujeres	Educación Primaria o inferior	10	11
Diciembre 2017	201712	24	Campo de Daroca	Hombres	Primera etapa de educación secundaria	20	13
Diciembre 2017	201712	24	Campo de Daroca	Mujeres	Primera etapa de educación secundaria	20	3
Diciembre 2017	201712	24	Campo de Daroca	Hombres	Bachillerato	31	3
Diciembre 2017	201712	24	Campo de Daroca	Mujeres	Bachillerato	31	5
Diciembre 2017	201712	24	Campo de Daroca	Mujeres	Enseñanza media de formación profesional	32	2
Diciembre 2017	201712	24	Campo de Daroca	Mujeres	Enseñanza superior de formación profesional	41	2
Diciembre 2017	201712	24	Campo de Daroca	Hombres	Enseñanza superior universitaria	42	4
Diciembre 2017	201712	24	Campo de Daroca	Mujeres	Enseñanza superior universitaria	42	1
Diciembre 2017	201712	25	Jiloca	Hombres	Educación Primaria o inferior	10	24
Diciembre 2017	201712	25	Jiloca	Mujeres	Educación Primaria o inferior	10	21
Diciembre 2017	201712	25	Jiloca	Hombres	Primera etapa de educación secundaria	20	15
Diciembre 2017	201712	25	Jiloca	Mujeres	Primera etapa de educación secundaria	20	17
Diciembre 2017	201712	25	Jiloca	Hombres	Bachillerato	31	4
Diciembre 2017	201712	25	Jiloca	Mujeres	Bachillerato	31	10
Diciembre 2017	201712	25	Jiloca	Hombres	Enseñanza media de formación profesional	32	3
Diciembre 2017	201712	25	Jiloca	Mujeres	Enseñanza media de formación profesional	32	5
Diciembre 2017	201712	25	Jiloca	Hombres	Enseñanza superior de formación profesional	41	2
Diciembre 2017	201712	25	Jiloca	Hombres	Enseñanza superior universitaria	42	4
Diciembre 2017	201712	25	Jiloca	Mujeres	Enseñanza superior universitaria	42	11
Diciembre 2017	201712	26	Cuencas Mineras	Hombres	Educación Primaria o inferior	10	27
Diciembre 2017	201712	26	Cuencas Mineras	Mujeres	Educación Primaria o inferior	10	42
Diciembre 2017	201712	26	Cuencas Mineras	Hombres	Primera etapa de educación secundaria	20	13
Diciembre 2017	201712	26	Cuencas Mineras	Mujeres	Primera etapa de educación secundaria	20	16
Diciembre 2017	201712	26	Cuencas Mineras	Hombres	Bachillerato	31	1
Diciembre 2017	201712	26	Cuencas Mineras	Mujeres	Bachillerato	31	6
Diciembre 2017	201712	26	Cuencas Mineras	Hombres	Enseñanza media de formación profesional	32	1
Diciembre 2017	201712	26	Cuencas Mineras	Mujeres	Enseñanza media de formación profesional	32	5
Diciembre 2017	201712	26	Cuencas Mineras	Mujeres	Enseñanza superior de formación profesional	41	6
Diciembre 2017	201712	26	Cuencas Mineras	Hombres	Enseñanza superior universitaria	42	4
Diciembre 2017	201712	26	Cuencas Mineras	Mujeres	Enseñanza superior universitaria	42	9
Diciembre 2017	201712	27	Andorra-Sierra de Arcos	Hombres	Educación Primaria o inferior	10	32
Diciembre 2017	201712	27	Andorra-Sierra de Arcos	Mujeres	Educación Primaria o inferior	10	28
Diciembre 2017	201712	27	Andorra-Sierra de Arcos	Hombres	Primera etapa de educación secundaria	20	28
Diciembre 2017	201712	27	Andorra-Sierra de Arcos	Mujeres	Primera etapa de educación secundaria	20	33
Diciembre 2017	201712	27	Andorra-Sierra de Arcos	Hombres	Bachillerato	31	2
Diciembre 2017	201712	27	Andorra-Sierra de Arcos	Mujeres	Bachillerato	31	4
Diciembre 2017	201712	27	Andorra-Sierra de Arcos	Hombres	Enseñanza media de formación profesional	32	9
Diciembre 2017	201712	27	Andorra-Sierra de Arcos	Mujeres	Enseñanza media de formación profesional	32	20
Diciembre 2017	201712	27	Andorra-Sierra de Arcos	Hombres	Enseñanza superior de formación profesional	41	1
Diciembre 2017	201712	27	Andorra-Sierra de Arcos	Mujeres	Enseñanza superior de formación profesional	41	2
Diciembre 2017	201712	27	Andorra-Sierra de Arcos	Hombres	Enseñanza superior universitaria	42	2
Diciembre 2017	201712	27	Andorra-Sierra de Arcos	Mujeres	Enseñanza superior universitaria	42	3
Diciembre 2017	201712	28	Bajo Aragón	Hombres	Educación Primaria o inferior	10	81
Diciembre 2017	201712	28	Bajo Aragón	Mujeres	Educación Primaria o inferior	10	98
Diciembre 2017	201712	28	Bajo Aragón	Hombres	Primera etapa de educación secundaria	20	73
Diciembre 2017	201712	28	Bajo Aragón	Mujeres	Primera etapa de educación secundaria	20	69
Diciembre 2017	201712	28	Bajo Aragón	Hombres	Bachillerato	31	14
Diciembre 2017	201712	28	Bajo Aragón	Mujeres	Bachillerato	31	18
Diciembre 2017	201712	28	Bajo Aragón	Hombres	Enseñanza media de formación profesional	32	12
Diciembre 2017	201712	28	Bajo Aragón	Mujeres	Enseñanza media de formación profesional	32	5
Diciembre 2017	201712	28	Bajo Aragón	Hombres	Enseñanza superior de formación profesional	41	4
Diciembre 2017	201712	28	Bajo Aragón	Mujeres	Enseñanza superior de formación profesional	41	14
Diciembre 2017	201712	28	Bajo Aragón	Hombres	Enseñanza superior universitaria	42	10
Diciembre 2017	201712	28	Bajo Aragón	Mujeres	Enseñanza superior universitaria	42	11
Diciembre 2017	201712	29	Comunidad de Teruel	Hombres	Educación Primaria o inferior	10	169
Diciembre 2017	201712	29	Comunidad de Teruel	Mujeres	Educación Primaria o inferior	10	170
Diciembre 2017	201712	29	Comunidad de Teruel	Hombres	Primera etapa de educación secundaria	20	930
Diciembre 2017	201712	29	Comunidad de Teruel	Mujeres	Primera etapa de educación secundaria	20	270
Diciembre 2017	201712	29	Comunidad de Teruel	Hombres	Bachillerato	31	87
Diciembre 2017	201712	29	Comunidad de Teruel	Mujeres	Bachillerato	31	101
Diciembre 2017	201712	29	Comunidad de Teruel	Hombres	Enseñanza media de formación profesional	32	23
Diciembre 2017	201712	29	Comunidad de Teruel	Mujeres	Enseñanza media de formación profesional	32	21
Diciembre 2017	201712	29	Comunidad de Teruel	Hombres	Enseñanza superior de formación profesional	41	17
Diciembre 2017	201712	29	Comunidad de Teruel	Mujeres	Enseñanza superior de formación profesional	41	9
Diciembre 2017	201712	29	Comunidad de Teruel	Hombres	Enseñanza superior universitaria	42	46
Diciembre 2017	201712	29	Comunidad de Teruel	Mujeres	Enseñanza superior universitaria	42	60
Diciembre 2017	201712	30	Maestrazgo	Hombres	Educación Primaria o inferior	10	4
Diciembre 2017	201712	30	Maestrazgo	Mujeres	Educación Primaria o inferior	10	6
Diciembre 2017	201712	30	Maestrazgo	Hombres	Primera etapa de educación secundaria	20	6
Diciembre 2017	201712	30	Maestrazgo	Mujeres	Primera etapa de educación secundaria	20	14
Diciembre 2017	201712	30	Maestrazgo	Mujeres	Bachillerato	31	2
Diciembre 2017	201712	30	Maestrazgo	Hombres	Enseñanza superior universitaria	42	3
Diciembre 2017	201712	30	Maestrazgo	Mujeres	Enseñanza superior universitaria	42	1
Diciembre 2017	201712	31	Sierra de Albarracín	Hombres	Educación Primaria o inferior	10	4
Diciembre 2017	201712	31	Sierra de Albarracín	Mujeres	Educación Primaria o inferior	10	9
Diciembre 2017	201712	31	Sierra de Albarracín	Hombres	Primera etapa de educación secundaria	20	5
Diciembre 2017	201712	31	Sierra de Albarracín	Mujeres	Primera etapa de educación secundaria	20	5
Diciembre 2017	201712	31	Sierra de Albarracín	Hombres	Bachillerato	31	11
Diciembre 2017	201712	31	Sierra de Albarracín	Mujeres	Bachillerato	31	13
Diciembre 2017	201712	31	Sierra de Albarracín	Mujeres	Enseñanza media de formación profesional	32	1
Diciembre 2017	201712	31	Sierra de Albarracín	Hombres	Enseñanza superior universitaria	42	2
Diciembre 2017	201712	31	Sierra de Albarracín	Mujeres	Enseñanza superior universitaria	42	2
Diciembre 2017	201712	32	Gúdar-Javalambre	Hombres	Educación Primaria o inferior	10	113
Diciembre 2017	201712	32	Gúdar-Javalambre	Mujeres	Educación Primaria o inferior	10	164
Diciembre 2017	201712	32	Gúdar-Javalambre	Hombres	Primera etapa de educación secundaria	20	28
Diciembre 2017	201712	32	Gúdar-Javalambre	Mujeres	Primera etapa de educación secundaria	20	27
Diciembre 2017	201712	32	Gúdar-Javalambre	Hombres	Bachillerato	31	30
Diciembre 2017	201712	32	Gúdar-Javalambre	Mujeres	Bachillerato	31	56
Diciembre 2017	201712	32	Gúdar-Javalambre	Hombres	Enseñanza media de formación profesional	32	4
Diciembre 2017	201712	32	Gúdar-Javalambre	Mujeres	Enseñanza media de formación profesional	32	1
Diciembre 2017	201712	32	Gúdar-Javalambre	Mujeres	Enseñanza superior de formación profesional	41	3
Diciembre 2017	201712	32	Gúdar-Javalambre	Hombres	Enseñanza superior universitaria	42	8
Diciembre 2017	201712	32	Gúdar-Javalambre	Mujeres	Enseñanza superior universitaria	42	8
Diciembre 2017	201712	33	Matarraña / Matarranya	Hombres	Educación Primaria o inferior	10	49
Diciembre 2017	201712	33	Matarraña / Matarranya	Mujeres	Educación Primaria o inferior	10	49
