Año	Municipio código	Municipio nombre	Residencial	BI Almacén, estacionamiento	BI Comercial	BI Ocio, hostelería	BI Industrial	BI Cultural	BI Deportivo	BI Oficinas	BI Edificios singulares	BI Religioso	BI Espectáculos	BI Sin definir	BI Suelo vacante	BI Sanidad, benefic	Total
2014	44240	Valbona	182,0	106,0	2,0	1,0	205,0	1,0	2,0	2,0	0,0	3,0	0,0	449,0	126,0	1,0	631,0
2014	44241	Valdealgorfa	449,0	9,0	1,0	1,0	246,0	1,0	3,0	0,0	2,0	3,0	0,0	391,0	125,0	0,0	840,0
2014	44243	Valdecuenca	115,0	18,0	0,0	2,0	40,0	0,0	0,0	0,0	1,0	1,0	0,0	98,0	36,0	0,0	213,0
2014	44244	Valdelinares	278,0	3,0	0,0	0,0	26,0	0,0	0,0	0,0	1,0	3,0	0,0	116,0	83,0	0,0	394,0
2014	44245	Valdeltormo	269,0	5,0	0,0	0,0	162,0	0,0	1,0	0,0	1,0	2,0	0,0	268,0	96,0	1,0	537,0
2014	44246	Valderrobres	1567,0	409,0	33,0	7,0	271,0	4,0	4,0	10,0	4,0	2,0	2,0	966,0	217,0	3,0	2533,0
2014	44247	Valjunquera	405,0	2,0	0,0	0,0	12,0	4,0	1,0	0,0	1,0	2,0	0,0	68,0	46,0	0,0	473,0
2014	44249	Vallecillo (El)	86,0	13,0	0,0	1,0	30,0	1,0	1,0	0,0	1,0	2,0	0,0	61,0	12,0	0,0	147,0
2014	44250	Veguillas de la Sierra	64,0	5,0	0,0	1,0	22,0	0,0	0,0	0,0	0,0	2,0	0,0	46,0	16,0	0,0	110,0
2014	44251	Villafranca del Campo	264,0	5,0	2,0	1,0	32,0	0,0	1,0	0,0	1,0	2,0	0,0	247,0	203,0	0,0	511,0
2014	44252	Villahermosa del Campo	76,0	1,0	0,0	1,0	39,0	1,0	1,0	0,0	0,0	1,0	0,0	62,0	18,0	0,0	138,0
2014	44256	Villanueva del Rebollar de la Sierra	56,0	0,0	0,0	0,0	58,0	0,0	0,0	0,0	1,0	2,0	0,0	75,0	14,0	0,0	131,0
2014	44257	Villar del Cobo	295,0	2,0	2,0	1,0	27,0	1,0	1,0	0,0	0,0	2,0	1,0	98,0	61,0	0,0	393,0
2014	44258	Villar del Salz	155,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	26,0	23,0	0,0	181,0
2014	44260	Villarluengo	216,0	14,0	0,0	3,0	136,0	1,0	0,0	0,0	5,0	4,0	0,0	256,0	91,0	2,0	472,0
2014	44261	Villarquemado	524,0	6,0	5,0	1,0	64,0	0,0	1,0	1,0	1,0	0,0	0,0	334,0	255,0	0,0	858,0
2014	44262	Villarroya de los Pinares	196,0	4,0	1,0	0,0	88,0	1,0	0,0	0,0	1,0	4,0	0,0	135,0	36,0	0,0	331,0
2014	44263	Villastar	419,0	131,0	4,0	0,0	32,0	1,0	1,0	0,0	1,0	3,0	0,0	281,0	108,0	0,0	700,0
2014	44264	Villel	459,0	11,0	0,0	0,0	19,0	0,0	0,0	0,0	1,0	1,0	1,0	154,0	119,0	2,0	613,0
2014	44265	Vinaceite	246,0	4,0	1,0	0,0	28,0	0,0	1,0	1,0	1,0	1,0	0,0	55,0	18,0	0,0	301,0
2014	44266	Visiedo	144,0	0,0	1,0	0,0	75,0	0,0	0,0	0,0	2,0	2,0	0,0	114,0	34,0	0,0	258,0
2014	44267	Vivel del Río Martín	172,0	1,0	0,0	0,0	101,0	0,0	0,0	0,0	1,0	4,0	0,0	167,0	60,0	0,0	339,0
2014	44268	Zoma (La)	28,0	0,0	0,0	0,0	45,0	0,0	0,0	0,0	1,0	1,0	0,0	60,0	13,0	0,0	88,0
2014	50001	Abanto	150,0	0,0	0,0	1,0	136,0	1,0	0,0	0,0	0,0	3,0	0,0	160,0	19,0	0,0	310,0
2014	50002	Acered	312,0	21,0	0,0	0,0	18,0	1,0	1,0	0,0	1,0	1,0	0,0	79,0	36,0	0,0	391,0
2014	50003	Agón	128,0	0,0	0,0	1,0	40,0	1,0	6,0	1,0	0,0	1,0	0,0	62,0	12,0	0,0	190,0
2014	50004	Aguarón	543,0	5,0	5,0	0,0	272,0	0,0	1,0	0,0	0,0	2,0	1,0	378,0	92,0	0,0	921,0
2014	50005	Aguilón	476,0	0,0	0,0	0,0	7,0	0,0	0,0	0,0	1,0	2,0	0,0	40,0	30,0	0,0	516,0
2014	50006	Ainzón	849,0	5,0	6,0	2,0	90,0	2,0	2,0	0,0	0,0	2,0	1,0	223,0	110,0	3,0	1072,0
2014	50007	Aladrén	175,0	13,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	1,0	0,0	34,0	17,0	0,0	209,0
2014	50008	Alagón	3412,0	1144,0	96,0	7,0	278,0	5,0	5,0	14,0	1,0	4,0	1,0	1796,0	238,0	3,0	5208,0
2014	50009	Alarba	207,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	2,0	0,0	22,0	18,0	0,0	229,0
2014	50010	Alberite de San Juan	57,0	0,0	0,0	1,0	45,0	0,0	0,0	0,0	0,0	1,0	1,0	53,0	5,0	0,0	110,0
2014	50011	Albeta	141,0	0,0	3,0	2,0	14,0	2,0	0,0	0,0	1,0	1,0	0,0	142,0	119,0	0,0	283,0
2014	50012	Alborge	111,0	0,0	0,0	0,0	57,0	0,0	2,0	0,0	0,0	1,0	0,0	82,0	21,0	1,0	193,0
2014	50013	Alcalá de Ebro	176,0	0,0	1,0	2,0	53,0	1,0	0,0	1,0	0,0	1,0	0,0	99,0	40,0	0,0	275,0
2014	50014	Alcalá de Moncayo	176,0	0,0	0,0	1,0	119,0	1,0	0,0	0,0	0,0	1,0	0,0	145,0	23,0	0,0	321,0
2014	50015	Alconchel de Ariza	186,0	0,0	0,0	1,0	248,0	0,0	1,0	0,0	1,0	4,0	0,0	314,0	59,0	0,0	500,0
2014	50016	Aldehuela de Liestos	143,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	22,0	19,0	0,0	165,0
2014	50017	Alfajarín	1268,0	36,0	6,0	8,0	208,0	2,0	9,0	13,0	1,0	3,0	1,0	502,0	213,0	2,0	1770,0
2014	50018	Alfamén	635,0	10,0	4,0	2,0	234,0	3,0	2,0	1,0	0,0	1,0	2,0	412,0	153,0	0,0	1047,0
2014	50019	Alforque	98,0	0,0	0,0	0,0	55,0	0,0	3,0	0,0	0,0	1,0	0,0	77,0	18,0	0,0	175,0
2014	50020	Alhama de Aragón	866,0	69,0	21,0	11,0	321,0	3,0	5,0	1,0	0,0	4,0	0,0	583,0	146,0	2,0	1449,0
2014	50021	Almochuel	30,0	0,0	0,0	0,0	67,0	1,0	1,0	0,0	0,0	1,0	0,0	71,0	1,0	0,0	101,0
2014	50022	Almolda (La)	318,0	1,0	3,0	2,0	180,0	1,0	1,0	0,0	0,0	6,0	1,0	241,0	45,0	1,0	559,0
2014	50023	Almonacid de la Cuba	271,0	0,0	0,0	0,0	157,0	1,0	1,0	1,0	1,0	2,0	0,0	188,0	24,0	1,0	459,0
2014	50024	Almonacid de la Sierra	560,0	17,0	5,0	3,0	489,0	1,0	4,0	2,0	2,0	2,0	0,0	701,0	175,0	1,0	1261,0
2014	50025	Almunia de Doña Godina (La)	3160,0	732,0	128,0	8,0	550,0	11,0	7,0	18,0	2,0	1,0	1,0	2076,0	614,0	4,0	5236,0
2014	50026	Alpartir	437,0	4,0	0,0	0,0	81,0	1,0	1,0	0,0	0,0	2,0	0,0	163,0	74,0	0,0	600,0
2014	50027	Ambel	415,0	0,0	1,0	0,0	75,0	1,0	0,0	1,0	0,0	3,0	0,0	153,0	72,0	0,0	568,0
2014	50028	Anento	169,0	1,0	0,0	2,0	13,0	1,0	0,0	0,0	2,0	3,0	0,0	56,0	33,0	1,0	225,0
2014	50029	Aniñón	725,0	76,0	5,0	0,0	53,0	1,0	1,0	2,0	1,0	1,0	0,0	280,0	140,0	0,0	1005,0
2014	50030	Añón de Moncayo	466,0	16,0	2,0	0,0	236,0	1,0	2,0	1,0	0,0	1,0	0,0	365,0	106,0	0,0	831,0
2014	50031	Aranda de Moncayo	429,0	3,0	0,0	0,0	76,0	1,0	2,0	0,0	1,0	1,0	0,0	156,0	72,0	0,0	585,0
2014	50032	Arándiga	630,0	3,0	2,0	0,0	24,0	1,0	1,0	0,0	0,0	3,0	0,0	67,0	33,0	0,0	697,0
2014	50033	Ardisa	101,0	1,0	0,0	0,0	51,0	1,0	2,0	0,0	1,0	2,0	0,0	72,0	14,0	0,0	173,0
2014	50034	Ariza	860,0	42,0	26,0	2,0	508,0	1,0	2,0	2,0	0,0	3,0	1,0	736,0	149,0	0,0	1596,0
2014	50035	Artieda	105,0	2,0	0,0	0,0	31,0	0,0	0,0	0,0	0,0	2,0	0,0	51,0	16,0	0,0	156,0
2014	50036	Asín	169,0	1,0	0,0	0,0	3,0	1,0	1,0	0,0	0,0	1,0	0,0	16,0	9,0	0,0	185,0
2014	50037	Atea	535,0	0,0	1,0	0,0	17,0	0,0	2,0	0,0	2,0	3,0	0,0	49,0	24,0	0,0	584,0
2014	50038	Ateca	1486,0	184,0	18,0	4,0	62,0	3,0	3,0	5,0	1,0	3,0	0,0	481,0	195,0	3,0	1967,0
2014	50039	Azuara	1003,0	0,0	0,0	0,0	16,0	3,0	2,0	0,0	3,0	2,0	0,0	246,0	219,0	1,0	1249,0
2014	50040	Badules	111,0	1,0	0,0	0,0	63,0	3,0	0,0	0,0	1,0	1,0	0,0	92,0	23,0	0,0	203,0
2014	50041	Bagüés	33,0	0,0	0,0	0,0	6,0	1,0	0,0	0,0	1,0	1,0	0,0	41,0	32,0	0,0	74,0
2014	50042	Balconchán	32,0	0,0	0,0	1,0	47,0	1,0	0,0	0,0	0,0	1,0	0,0	56,0	6,0	0,0	88,0
2014	50043	Bárboles	249,0	1,0	0,0	1,0	120,0	2,0	0,0	1,0	1,0	3,0	1,0	171,0	41,0	0,0	420,0
2014	50044	Bardallur	242,0	0,0	1,0	0,0	87,0	1,0	0,0	2,0	0,0	3,0	0,0	140,0	46,0	0,0	382,0
2014	50045	Belchite	1028,0	2,0	12,0	1,0	92,0	1,0	0,0	5,0	2,0	1,0	2,0	210,0	91,0	1,0	1238,0
2014	50046	Belmonte de Gracián	201,0	0,0	0,0	2,0	121,0	1,0	1,0	2,0	0,0	3,0	0,0	171,0	40,0	1,0	372,0
2014	50047	Berdejo	123,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	2,0	0,0	45,0	41,0	0,0	168,0
2014	50048	Berrueco	73,0	0,0	0,0	1,0	2,0	1,0	1,0	0,0	0,0	1,0	0,0	20,0	14,0	0,0	93,0
2014	50050	Bijuesca	354,0	0,0	0,0	0,0	2,0	0,0	1,0	0,0	0,0	2,0	0,0	33,0	28,0	0,0	387,0
2014	50051	Biota	739,0	17,0	5,0	0,0	221,0	2,0	0,0	0,0	3,0	4,0	0,0	324,0	72,0	0,0	1063,0
2014	50052	Bisimbre	78,0	0,0	0,0	1,0	47,0	0,0	0,0	0,0	0,0	1,0	0,0	52,0	3,0	0,0	130,0
2014	50053	Boquiñeni	451,0	1,0	0,0	0,0	183,0	1,0	1,0	2,0	0,0	2,0	0,0	319,0	129,0	0,0	770,0
2014	50054	Bordalba	188,0	12,0	0,0	0,0	11,0	1,0	2,0	0,0	0,0	1,0	0,0	96,0	69,0	0,0	284,0
2014	50055	Borja	3447,0	637,0	116,0	7,0	722,0	5,0	12,0	14,0	2,0	8,0	1,0	2013,0	485,0	4,0	5460,0
2014	50056	Botorrita	403,0	19,0	1,0	0,0	24,0	1,0	0,0	0,0	2,0	1,0	1,0	117,0	68,0	0,0	520,0
2014	50057	Brea de Aragón	1008,0	82,0	33,0	3,0	497,0	5,0	4,0	9,0	2,0	3,0	0,0	737,0	98,0	1,0	1745,0
2014	50058	Bubierca	110,0	0,0	0,0	1,0	157,0	1,0	0,0	0,0	0,0	3,0	0,0	203,0	41,0	0,0	313,0
2014	50059	Bujaraloz	423,0	9,0	9,0	4,0	214,0	3,0	1,0	2,0	1,0	6,0	0,0	354,0	103,0	2,0	777,0
2014	50060	Bulbuente	322,0	17,0	0,0	1,0	60,0	1,0	2,0	0,0	1,0	1,0	0,0	199,0	116,0	0,0	521,0
2014	50061	Bureta	184,0	0,0	0,0	0,0	87,0	0,0	0,0	0,0	1,0	1,0	0,0	118,0	29,0	0,0	302,0
2014	50062	Burgo de Ebro (El)	1450,0	228,0	14,0	1,0	255,0	1,0	11,0	34,0	1,0	3,0	3,0	961,0	409,0	1,0	2411,0
2014	50063	Buste (El)	131,0	0,0	0,0	0,0	63,0	1,0	1,0	1,0	0,0	1,0	0,0	124,0	57,0	0,0	255,0
2014	50064	Cabañas de Ebro	286,0	18,0	1,0	0,0	61,0	2,0	2,0	1,0	1,0	1,0	0,0	322,0	234,0	1,0	608,0
2014	50065	Cabolafuente	107,0	2,0	0,0	0,0	135,0	1,0	0,0	0,0	1,0	2,0	0,0	194,0	53,0	0,0	301,0
2014	50066	Cadrete	2379,0	1160,0	20,0	4,0	620,0	1,0	8,0	15,0	3,0	2,0	0,0	2278,0	444,0	1,0	4657,0
2014	50067	Calatayud	12055,0	6133,0	780,0	24,0	1039,0	29,0	30,0	83,0	12,0	27,0	3,0	9043,0	867,0	16,0	21098,0
2014	50068	Calatorao	1516,0	274,0	23,0	4,0	76,0	2,0	3,0	4,0	1,0	2,0	1,0	906,0	515,0	1,0	2422,0
2014	50069	Calcena	140,0	14,0	0,0	0,0	39,0	1,0	1,0	0,0	1,0	1,0	1,0	67,0	8,0	1,0	207,0
2014	50070	Calmarza	180,0	1,0	1,0	1,0	5,0	0,0	0,0	0,0	1,0	2,0	0,0	56,0	45,0	0,0	236,0
2014	50071	Campillo de Aragón	300,0	0,0	0,0	1,0	1,0	1,0	0,0	0,0	0,0	1,0	0,0	22,0	18,0	0,0	322,0
2014	50072	Carenas	541,0	1,0	1,0	0,0	5,0	2,0	0,0	0,0	1,0	2,0	0,0	96,0	84,0	0,0	637,0
2014	50073	Cariñena	2001,0	424,0	64,0	8,0	233,0	5,0	8,0	13,0	4,0	6,0	1,0	1017,0	246,0	5,0	3018,0
2014	50074	Caspe	5064,0	882,0	216,0	10,0	1328,0	15,0	17,0	12,0	5,0	14,0	2,0	3342,0	829,0	12,0	8406,0
2014	50075	Castejón de Alarba	101,0	0,0	0,0	0,0	78,0	1,0	0,0	0,0	1,0	1,0	0,0	117,0	36,0	0,0	218,0
2014	50076	Castejón de las Armas	123,0	2,0	1,0	0,0	109,0	0,0	0,0	0,0	0,0	3,0	0,0	129,0	14,0	0,0	252,0
2014	50077	Castejón de Valdejasa	401,0	3,0	0,0	0,0	2,0	1,0	0,0	0,0	1,0	1,0	0,0	35,0	27,0	0,0	436,0
2014	50078	Castiliscar	376,0	1,0	2,0	2,0	4,0	2,0	2,0	0,0	2,0	1,0	0,0	76,0	60,0	0,0	452,0
2014	50079	Cervera de la Cañada	430,0	0,0	0,0	0,0	17,0	1,0	1,0	1,0	1,0	5,0	0,0	88,0	61,0	1,0	518,0
2014	50080	Cerveruela	47,0	2,0	0,0	0,0	186,0	1,0	0,0	0,0	0,0	1,0	0,0	205,0	15,0	0,0	252,0
2014	50081	Cetina	733,0	8,0	2,0	1,0	60,0	1,0	1,0	1,0	2,0	2,0	1,0	334,0	255,0	0,0	1067,0
2014	50082	Cimballa	317,0	0,0	0,0	0,0	7,0	0,0	0,0	0,0	1,0	2,0	0,0	42,0	32,0	0,0	359,0
2014	50083	Cinco Olivas	121,0	2,0	0,0	0,0	63,0	1,0	2,0	0,0	1,0	1,0	0,0	83,0	13,0	0,0	204,0
2014	50084	Clarés de Ribota	320,0	1,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	2,0	0,0	25,0	20,0	0,0	345,0
2014	50085	Codo	331,0	0,0	0,0	0,0	22,0	1,0	0,0	0,0	2,0	1,0	0,0	58,0	32,0	0,0	389,0
2014	50086	Codos	309,0	0,0	1,0	0,0	252,0	1,0	1,0	1,0	0,0	1,0	0,0	276,0	18,0	1,0	585,0
2014	50087	Contamina	54,0	0,0	1,0	1,0	57,0	1,0	0,0	0,0	0,0	1,0	0,0	82,0	21,0	0,0	136,0
2014	50088	Cosuenda	362,0	49,0	0,0	0,0	196,0	2,0	5,0	1,0	1,0	1,0	1,0	388,0	131,0	1,0	750,0
2014	50089	Cuarte de Huerva	5347,0	3365,0	101,0	6,0	1221,0	2,0	15,0	116,0	3,0	2,0	0,0	5513,0	680,0	2,0	10860,0
2014	50090	Cubel	297,0	2,0	0,0	0,0	45,0	2,0	1,0	0,0	2,0	2,0	0,0	93,0	39,0	0,0	390,0
2014	50091	Cuerlas (Las)	210,0	0,0	0,0	1,0	1,0	1,0	0,0	0,0	1,0	3,0	0,0	30,0	23,0	0,0	240,0
2014	50092	Chiprana	370,0	2,0	2,0	0,0	205,0	0,0	0,0	1,0	0,0	2,0	0,0	250,0	38,0	0,0	620,0
2014	50093	Chodes	187,0	0,0	0,0	0,0	12,0	0,0	0,0	0,0	1,0	1,0	0,0	39,0	25,0	0,0	226,0
2014	50094	Daroca	1643,0	252,0	46,0	50,0	89,0	13,0	5,0	13,0	2,0	8,0	0,0	890,0	406,0	6,0	2533,0
2014	50095	Ejea de los Caballeros	9038,0	3376,0	433,0	13,0	925,0	30,0	27,0	94,0	12,0	23,0	16,0	6084,0	1128,0	7,0	15122,0
2014	50096	Embid de Ariza	115,0	0,0	0,0	0,0	108,0	1,0	0,0	0,0	0,0	3,0	0,0	123,0	11,0	0,0	238,0
2014	50098	Encinacorba	274,0	1,0	1,0	0,0	148,0	7,0	2,0	1,0	0,0	1,0	0,0	196,0	35,0	0,0	470,0
2014	50099	Épila	2307,0	119,0	37,0	8,0	731,0	4,0	2,0	21,0	0,0	3,0	3,0	1374,0	444,0	2,0	3681,0
2014	50100	Erla	285,0	6,0	0,0	1,0	136,0	1,0	1,0	0,0	0,0	2,0	1,0	193,0	45,0	0,0	478,0
2014	50101	Escatrón	1055,0	66,0	4,0	6,0	304,0	1,0	3,0	0,0	1,0	4,0	0,0	566,0	174,0	3,0	1621,0
2014	50102	Fabara	632,0	1,0	0,0	3,0	362,0	1,0	0,0	2,0	2,0	1,0	1,0	502,0	129,0	0,0	1134,0
2014	50104	Farlete	283,0	2,0	0,0	1,0	35,0	0,0	2,0	1,0	0,0	3,0	1,0	150,0	105,0	0,0	433,0
2014	50105	Fayón	345,0	13,0	3,0	1,0	14,0	1,0	1,0	1,0	1,0	1,0	0,0	140,0	103,0	1,0	485,0
2014	50106	Fayos (Los)	156,0	1,0	2,0	0,0	82,0	2,0	0,0	1,0	0,0	2,0	0,0	115,0	25,0	0,0	271,0
2014	50107	Figueruelas	530,0	49,0	15,0	2,0	178,0	2,0	2,0	4,0	0,0	1,0	0,0	479,0	225,0	1,0	1009,0
2014	50108	Fombuena	64,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	2,0	0,0	71,0	68,0	0,0	135,0
2014	50109	Frago (El)	176,0	0,0	0,0	0,0	14,0	0,0	0,0	0,0	4,0	3,0	0,0	43,0	22,0	0,0	219,0
2014	50110	Frasno (El)	751,0	17,0	1,0	1,0	16,0	1,0	2,0	1,0	0,0	5,0	0,0	208,0	164,0	0,0	959,0
2014	50111	Fréscano	164,0	0,0	0,0	2,0	48,0	1,0	1,0	1,0	1,0	2,0	0,0	89,0	33,0	0,0	253,0
2014	50113	Fuendejalón	561,0	4,0	3,0	1,0	108,0	1,0	1,0	0,0	1,0	0,0	1,0	235,0	115,0	0,0	796,0
2014	50114	Fuendetodos	134,0	0,0	1,0	3,0	65,0	3,0	1,0	0,0	2,0	1,0	0,0	109,0	33,0	0,0	243,0
2014	50115	Fuentes de Ebro	2146,0	269,0	24,0	2,0	362,0	2,0	2,0	4,0	0,0	5,0	1,0	1155,0	482,0	2,0	3301,0
2014	50116	Fuentes de Jiloca	432,0	1,0	1,0	0,0	13,0	0,0	2,0	0,0	0,0	2,0	1,0	76,0	56,0	0,0	508,0
2014	50117	Gallocanta	245,0	1,0	1,0	1,0	16,0	0,0	1,0	0,0	2,0	2,0	0,0	46,0	22,0	0,0	291,0
2014	50118	Gallur	1882,0	64,0	67,0	2,0	162,0	1,0	7,0	11,0	5,0	5,0	0,0	510,0	183,0	3,0	2392,0
2014	50119	Gelsa	671,0	20,0	3,0	1,0	99,0	1,0	3,0	5,0	2,0	3,0	0,0	286,0	149,0	0,0	957,0
2014	50120	Godojos	89,0	0,0	2,0	0,0	77,0	0,0	1,0	0,0	0,0	3,0	0,0	136,0	52,0	1,0	225,0
2014	50121	Gotor	379,0	0,0	0,0	0,0	11,0	0,0	0,0	0,0	1,0	2,0	0,0	33,0	19,0	0,0	412,0
2014	50122	Grisel	97,0	1,0	0,0	0,0	40,0	0,0	1,0	0,0	1,0	1,0	0,0	106,0	62,0	0,0	203,0
2014	50123	Grisén	353,0	5,0	0,0	3,0	68,0	2,0	1,0	1,0	0,0	2,0	0,0	157,0	75,0	0,0	510,0
2014	50124	Herrera de los Navarros	984,0	2,0	1,0	0,0	62,0	1,0	1,0	0,0	2,0	2,0	0,0	219,0	148,0	0,0	1203,0
2014	50125	Ibdes	701,0	1,0	2,0	1,0	36,0	1,0	1,0	1,0	1,0	0,0	0,0	240,0	196,0	0,0	941,0
2014	50126	Illueca	1558,0	767,0	115,0	2,0	564,0	5,0	3,0	14,0	1,0	2,0	0,0	1999,0	522,0	4,0	3557,0
2014	50128	Isuerre	87,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	1,0	0,0	14,0	11,0	0,0	101,0
2014	50129	Jaraba	320,0	5,0	1,0	0,0	111,0	1,0	3,0	0,0	0,0	2,0	0,0	262,0	135,0	4,0	582,0
2014	50130	Jarque	505,0	2,0	2,0	0,0	406,0	1,0	1,0	0,0	0,0	4,0	0,0	583,0	167,0	0,0	1088,0
2014	50131	Jaulín	284,0	1,0	0,0	0,0	23,0	0,0	0,0	0,0	1,0	2,0	0,0	54,0	27,0	0,0	338,0
2014	50132	Joyosa (La)	493,0	23,0	2,0	0,0	15,0	1,0	3,0	1,0	0,0	1,0	0,0	297,0	250,0	1,0	790,0
2014	50133	Lagata	195,0	19,0	0,0	1,0	7,0	0,0	1,0	0,0	0,0	1,0	1,0	57,0	27,0	0,0	252,0
2014	50134	Langa del Castillo	347,0	6,0	0,0	0,0	4,0	1,0	0,0	0,0	1,0	1,0	0,0	55,0	42,0	0,0	402,0
2014	50135	Layana	149,0	3,0	0,0	1,0	3,0	0,0	0,0	0,0	2,0	1,0	0,0	17,0	7,0	0,0	166,0
2014	50136	Lécera	596,0	22,0	1,0	1,0	216,0	4,0	1,0	0,0	2,0	1,0	0,0	322,0	74,0	0,0	918,0
2014	50137	Leciñena	696,0	18,0	2,0	1,0	130,0	2,0	4,0	3,0	2,0	2,0	1,0	298,0	133,0	0,0	994,0
2014	50138	Lechón	66,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	1,0	2,0	0,0	10,0	5,0	0,0	76,0
2014	50139	Letux	431,0	16,0	0,0	1,0	0,0	0,0	2,0	2,0	1,0	2,0	1,0	95,0	69,0	1,0	526,0
2014	50140	Litago	258,0	3,0	0,0	0,0	97,0	1,0	0,0	0,0	2,0	2,0	0,0	258,0	153,0	0,0	516,0
2014	50141	Lituénigo	145,0	2,0	0,0	3,0	145,0	2,0	0,0	0,0	0,0	2,0	0,0	208,0	53,0	1,0	353,0
2014	50142	Lobera de Onsella	106,0	1,0	0,0	0,0	76,0	1,0	0,0	0,0	0,0	2,0	0,0	86,0	6,0	0,0	192,0
2014	50143	Longares	517,0	38,0	2,0	4,0	180,0	1,0	3,0	0,0	1,0	1,0	1,0	343,0	111,0	1,0	860,0
2014	50144	Longás	44,0	0,0	0,0	1,0	48,0	0,0	0,0	0,0	0,0	3,0	0,0	87,0	35,0	0,0	131,0
2014	50146	Lucena de Jalón	214,0	0,0	2,0	0,0	153,0	1,0	1,0	3,0	0,0	2,0	0,0	181,0	18,0	1,0	395,0
2014	50147	Luceni	658,0	12,0	5,0	1,0	149,0	2,0	2,0	0,0	0,0	1,0	0,0	310,0	138,0	0,0	968,0
2014	50148	Luesia	413,0	8,0	1,0	0,0	80,0	0,0	0,0	1,0	1,0	4,0	0,0	135,0	40,0	0,0	548,0
2014	50149	Luesma	109,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	80,0	78,0	0,0	189,0
2014	50150	Lumpiaque	726,0	1,0	0,0	2,0	160,0	1,0	2,0	1,0	1,0	1,0	0,0	248,0	79,0	0,0	974,0
2014	50151	Luna	834,0	5,0	3,0	2,0	63,0	5,0	1,0	0,0	1,0	4,0	0,0	189,0	104,0	1,0	1023,0
2014	50152	Maella	1174,0	139,0	11,0	6,0	162,0	4,0	4,0	3,0	2,0	2,0	0,0	790,0	456,0	1,0	1964,0
2014	50153	Magallón	765,0	21,0	7,0	2,0	217,0	2,0	1,0	0,0	2,0	3,0	1,0	386,0	130,0	0,0	1151,0
2014	50154	Mainar	140,0	1,0	1,0	3,0	57,0	1,0	2,0	2,0	0,0	3,0	0,0	78,0	7,0	1,0	218,0
2014	50155	Malanquilla	297,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	1,0	0,0	17,0	13,0	0,0	314,0
2014	50156	Maleján	248,0	2,0	1,0	2,0	2,0	1,0	0,0	0,0	1,0	0,0	0,0	28,0	18,0	1,0	276,0
2014	50157	Malón	329,0	1,0	1,0	2,0	86,0	1,0	0,0	0,0	0,0	1,0	0,0	138,0	45,0	1,0	467,0
2014	50159	Maluenda	744,0	35,0	8,0	1,0	69,0	1,0	2,0	1,0	1,0	5,0	1,0	152,0	28,0	0,0	896,0
2014	50160	Mallén	1611,0	103,0	25,0	4,0	321,0	3,0	4,0	7,0	1,0	2,0	1,0	654,0	182,0	1,0	2265,0
2014	50161	Manchones	164,0	0,0	0,0	0,0	97,0	1,0	1,0	0,0	0,0	3,0	0,0	129,0	27,0	0,0	293,0
2014	50162	Mara	198,0	0,0	1,0	1,0	118,0	0,0	2,0	0,0	0,0	1,0	0,0	153,0	30,0	0,0	351,0
2014	50163	María de Huerva	2442,0	594,0	23,0	0,0	180,0	3,0	3,0	2,0	1,0	2,0	0,0	977,0	167,0	2,0	3419,0
2014	50164	Mediana de Aragón	293,0	0,0	0,0	2,0	58,0	1,0	1,0	1,0	1,0	2,0	0,0	78,0	12,0	0,0	371,0
2014	50165	Mequinenza	1403,0	108,0	16,0	3,0	346,0	7,0	6,0	13,0	1,0	3,0	2,0	556,0	47,0	4,0	1959,0
2014	50166	Mesones de Isuela	449,0	2,0	0,0	0,0	32,0	1,0	1,0	0,0	1,0	4,0	0,0	95,0	53,0	1,0	544,0
2014	50167	Mezalocha	282,0	0,0	1,0	0,0	3,0	1,0	2,0	1,0	1,0	1,0	0,0	60,0	50,0	0,0	342,0
2014	50168	Mianos	34,0	1,0	0,0	0,0	9,0	0,0	0,0	0,0	1,0	2,0	0,0	27,0	14,0	0,0	61,0
2014	50169	Miedes de Aragón	489,0	0,0	0,0	1,0	8,0	1,0	3,0	1,0	0,0	2,0	0,0	133,0	117,0	0,0	622,0
2014	50170	Monegrillo	315,0	0,0	0,0	0,0	34,0	1,0	1,0	0,0	0,0	4,0	0,0	76,0	35,0	1,0	391,0
2014	50171	Moneva	238,0	1,0	0,0	0,0	6,0	0,0	0,0	0,0	1,0	1,0	0,0	54,0	45,0	0,0	292,0
2014	50172	Monreal de Ariza	225,0	0,0	0,0	1,0	155,0	1,0	1,0	0,0	0,0	3,0	0,0	184,0	23,0	0,0	409,0
